,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
214,SJ,Lima,Francisco,M,195000.0,207000.0,2008
215,KC,Lopez,Claudio,F,720000.0,820000.0,2008
216,CHI,Lowry,Peter,M,12900.0,12900.0,2008
217,NY,Magee,Mike,F,64637.19,65637.19,2008
218,NE,Mansally,Abdoulie,F,33000.0,33000.0,2008
219,NE,Manzonelli,Brandon,M,12900.0,12900.0,2008
220,CHI,Mapp,Justin,M,165000.0,200000.0,2008
221,KC,Marinelli,Carlos,M,115000.0,115000.0,2008
222,CHI,Marmol,Lidor,M,96000.0,109750.0,2008
223,KC,Marquess,Matt,D,12900.0,12900.0,2008
224,CHV,Marsch,Jesse,M,150000.0,159375.0,2008
225,CLB,Marshall,Chad,D,125000.0,148000.0,2008
226,TFC,Marshall,Tyrone,D,150000.0,153750.0,2008
227,DC,Martinez,Gonzalo,D,228000.0,244750.0,2008
228,COL,Mastroeni,Pablo,M,300000.0,318000.0,2008
229,RSL,Mathis,Clint,M,99999.96,99999.96,2008
230,CHV,Mayen,Gerson,M,12900.0,12900.0,2008
231,NY,M'Buta,Andongcho,M,12900.0,12900.0,2008
232,CHI,McBride,Brian,F,163999.92,189333.25,2008
233,DAL,McCarty,Dax,M,45500.0,58000.0,2008
234,LA,McDonald,Brandon,M,17700.0,17700.0,2008
235,KC,McKenzie,Rauwshan,D,12900.0,12900.0,2008
236,COL,McManus,Tom,F,134400.0,140462.5,2008
237,DC,McTavish,Devon,D,33000.0,33000.0,2008
238,DC,Mediate,Domenic,M,33000.0,33000.0,2008
239,TFC,Melo,Joey,M,12900.0,12900.0,2008
240,NY,Mendes,Carlos,D,70986.56,70986.56,2008
241,CHV,Mendoza,Francisco,M,105000.0,105000.0,2008
242,CLB,Miglioranzi,Stefani,M,76200.0,84200.0,2008
243,DC,Miller,Ryan,D,12900.0,12900.0,2008
244,CLB,Moffat,Adam,M,17700.0,17700.0,2008
245,Pool,Monsalve,David,GK,33000.0,33000.0,2008
246,DAL,Moor,Drew,D,132000.0,149188.89,2008
247,RSL,Morales,Javier,M,240000.0,240000.0,2008
248,CLB,Moreno,Alejandro,F,126000.0,131000.0,2008
249,DC,Moreno,Jaime,F,275000.0,275000.0,2008
250,KC,Morsink,Kurt,M,33000.0,33000.0,2008
251,RSL,Movsisyan,Yura,F,47575.0,57575.0,2008
252,HOU,Mullan,Brian,M,156240.0,165552.5,2008
253,HOU,Mulrooney,Richard,M,157500.0,157500.0,2008
254,LA,Munoz,Mike,M,12900.0,12900.0,2008
255,KC,Myers,Chance,D,70000.0,130000.0,2008
256,CHV,Nagamura,Paulo,M,93712.5,93712.5,2008
257,DC,Namoff,Bryan,D,95000.0,98750.0,2008
258,RSL,Nimo,Alex,M,45000.0,78000.0,2008
259,CHI,Noble,Nick,GK,17700.0,17700.0,2008
260,CLB,Noonan,Pat,F,175008.0,175008.0,2008
261,RSL,Nunez,Tino,F,17700.0,17700.0,2008
262,CHV,Nurse,Roberto,F,12900.0,12900.0,2008
263,CHI,Nyarko,Patrick,F,55000.0,135000.0,2008
264,NE,Nyassi,Sainey,M,33000.0,33000.0,2008
265,SEA,Nyassi,Sanna,M,33000.0,33000.0,2008
266,CLB,Nyazamba,Stanley,F,12900.0,12900.0,2008
267,COL,O'Brien,Ciaran,M,45000.0,78750.0,2008
268,SJ,O'Brien,Ronnie,M,240000.0,258750.0,2008
269,DAL,Oduro,Dominic,F,33000.0,33000.0,2008
270,RSL,Olave,Jamison,D,80000.0,80000.0,2008
271,DC,Olsen,Ben,M,215000.0,215000.0,2008
272,HOU,Onstad,Pat,GK,173000.0,173000.0,2008
273,CLB,O'Rourke,Danny,D,59147.81,69147.81,2008
274,CLB,Oughton,Duncan,D,75600.0,75600.0,2008
275,CLB,Padula,Gino,D,120000.0,145000.0,2008
276,NY,Palacio,Mike,M,12900.0,12900.0,2008
277,CHV,Paladini,Daniel,M,12900.0,12900.0,2008
278,CHI,Pappa,Marco,M,33000.0,33000.0,2008
279,KC,Pardo,Boris,GK,12900.0,12900.0,2008
280,NY,Parke,Jeff,D,57487.5,58737.5,2008
281,CHV,Parker,Lance,GK,12900.0,12900.0,2008
282,NE,Parkhurst,Michael,D,135382.5,147882.5,2008
283,NY,Patterson,Caleb,GK,12900.0,12900.0,2008
284,CHI,Pause,Logan,M,81730.0,84230.0,2008
285,DC,Peralta,Gonzalo,D,180000.0,199000.0,2008
286,CLB,Peterson,Andrew,D,12900.0,12900.0,2008
287,COL,Peterson,Jacob,F,75000.0,93750.0,2008
288,COL,Petke,Mike,D,133000.0,133000.0,2008
289,NE,Phelan,Pat,M,33000.0,33000.0,2008
290,CLB,Pierre-Louis,Ricardo,F,17700.0,17700.0,2008
291,NY,Pietravallo,Juan,M,192000.0,192000.0,2008
292,LA,Pires,Alvaro,M,100000.0,110775.31,2008
293,DAL,Pitchkolan,Aaron,D,33000.0,33000.0,2008
294,KC,Pizarro,Nelson,M,12900.0,12900.0,2008
295,CLB,Plotkin,Brian,M,12900.0,12900.0,2008
296,KC,Pore,Ryan,F,54807.5,67307.5,2008
297,CHI,Prideaux,Brandon,D,72000.0,72000.0,2008
298,DC,Quaranta,Santino,M,35000.0,35000.0,2008
299,NE,Ralston,Steve,M,150000.0,150000.0,2008
300,LA,Randolph,Michael,D,33000.0,33000.0,2008
301,CHV,Razov,Ante,F,255000.0,258750.0,2008
302,RSL,Reiman,Kevin,M,12900.0,12900.0,2008
303,NE,Reis,Matt,GK,161250.0,161250.0,2008
304,RSL,Reynish,Kyle,GK,17700.0,17700.0,2008
305,DAL,Rhine,Bobby,D,65000.0,67500.0,2008
306,DAL,Ricchetti,Pablo,M,132000.0,138625.0,2008
307,NY,Richards,Dane,M,33000.0,33000.0,2008
308,TFC,Ricketts,Rohan,M,200004.0,212504.0,2008
309,SJ,Riley,James,D,33000.0,33000.0,2008
310,RSL,Rimando,Nick,GK,91500.0,95843.75,2008
311,SJ,Roberts,Jamil,D,17700.0,17700.0,2008
312,LA,Roberts,Troy,D,33000.0,33000.0,2008
313,TFC,Robinson,Carl,M,315000.0,330000.0,2008
314,CHI,Robinson,Dasan,D,44625.0,44625.0,2008
315,HOU,Robinson,Eddie,D,131250.0,131250.0,2008
316,DAL,Rocha,Andre,M,135000.0,135000.0,2008
317,CLB,Rogers,Robbie,M,57500.0,57500.0,2008
318,NY,Rojas,Jorge,M,84000.0,94000.0,2008
319,CHI,Rolfe,Chris,F,81375.0,86075.0,2008
320,TFC,Rosenlund,Tyler,M,17700.0,17700.0,2008
321,NY,Roth,David,M,12900.0,12900.0,2008
322,DAL,Rowland,Jeff,M,17700.0,17700.0,2008
323,Pool,Rueckner,Bryant,GK,17700.0,17700.0,2008
324,TFC,Ruiz,Carlos,F,350000.0,460000.0,2008
325,RSL,Russell,Robbie,M,95016.0,100767.43,2008
326,DAL,Sala,Dario,GK,130000.0,139875.0,2008
327,SJ,Salinas,Shea,M,33000.0,33000.0,2008
328,DAL,Saragosa,Marcelo,M,70350.0,74635.71,2008
329,COL,Sarkodie,Kwame,D,12900.0,12900.0,2008
330,NY,Sassano,Luke,M,17700.0,17700.0,2008
331,LA,Saunders,Josh,GK,33000.0,33000.0,2008
332,CHV,Savage,Keith,F,12900.0,12900.0,2008
333,CLB,Schelotto,Guillermo Barros,F,250000.0,375000.0,2008
334,CLB,Schoeni,Kenny,GK,17700.0,17700.0,2008
335,SJ,Sealy,Scott,F,34728.75,34728.75,2008
336,CHI,Segares,Gonzalo,D,58590.0,61090.0,2008
337,RSL,Seitz,Chris,GK,70000.0,105500.0,2008
338,DAL,Serioux,Adrian,D,113400.0,125900.0,2008
339,LA,Sesay,Israel,F,45000.0,77083.33,2008
340,Pool,Sharpe,Christopher,GK,33000.0,33000.0,2008
341,DAL,Shea,Brek,M,45000.0,78000.0,2008
342,DAL,Sikora,Victor,M,144000.0,163285.71,2008
343,DC,Simms,Clyde,M,57750.0,59000.0,2008
344,SJ,Smarte,Adam,F,17700.0,17700.0,2008
345,TFC,Smith,Jarrod,F,36000.0,36000.0,2008
346,TFC,Smith,Johann,F,36000.0,47666.67,2008
347,NE,Smith,Khano,M,46305.0,46305.0,2008
348,SJ,Somma,Davide,M,12900.0,12900.0,2008
349,CHI,Soumare,Bakary,D,70000.0,103000.0,2008
350,KC,Souter,Kevin,M,12900.0,12900.0,2008
351,NY,Stammler,Seth,M,105000.0,105000.0,2008
352,DC,Stratford,Dan,M,17700.0,17700.0,2008
353,RSL,Sturgis,Nathan,M,75000.0,108000.0,2008
354,CHV,Suarez,Claudio,D,125000.0,137500.0,2008
355,TFC,Sutton,Greg,GK,150000.0,157562.5,2008
356,CHV,Talley,Carey,D,105000.0,105000.0,2008
357,RSL,Tennelle,Brennan,M,12900.0,12900.0,2008
358,CHV,Thomas,Shavar,D,95000.0,98750.0,2008
359,DAL,Thompson,Abe,F,33000.0,33000.0,2008
360,DC,Thompson,Craig,M,12900.0,12900.0,2008
361,NE,Thompson,Wells,M,33000.0,33000.0,2008
362,CHV,Thornton,Zach,GK,50000.0,52500.0,2008
363,DC,Thorpe,James,GK,12900.0,12900.0,2008
364,CHI,Thorrington,John,M,60000.0,61875.0,2008
365,NE,Tierney,Chris,D,12900.0,12900.0,2008
366,NY,Touray,Sainey,F,12900.0,12900.0,2008
367,KC,Trujillo,Ivan,F,70000.0,70000.0,2008
368,LA,Tudela,Josh,M,17700.0,17700.0,2008
369,NE,Twellman,Taylor,F,325008.0,350008.0,2008
370,NE,Tyler,Brandon,D,12900.0,12900.0,2008
371,NY,Ubiparipovic,Sinisa,M,33000.0,33000.0,2008
372,HOU,Ustruck,Erik,M,12900.0,12900.0,2008
373,LA,Vagenas,Peter,M,144000.0,144000.0,2008
374,LA,Valentin,Julian,D,12900.0,12900.0,2008
375,NE,Valentino,Rob,D,36000.0,53500.0,2008
376,NY,Van Den Bergh,Dave,M,240000.0,274583.33,2008
377,LA,Vanney,Greg,D,91800.0,91800.0,2008
378,CHV,Vaughn,Lawson,D,33000.0,33000.0,2008
379,TFC,Velez,Marco,D,60000.0,60500.0,2008
380,CHV,Victorine,Sasha,M,151250.0,153750.0,2008
381,DC,Vide,Joe,M,17700.0,19128.57,2008
382,DAL,Wadsworth,Spencer,M,12900.0,12900.0,2008
383,DAL,Wagenfuhr,David,D,44500.0,45250.0,2008
384,DAL,Wagner,Blake,D,36300.0,48800.0,2008
385,KC,Wahl,Tyson,D,33000.0,33000.0,2008
386,HOU,Waibel,Craig,D,70008.0,70008.0,2008
387,DAL,Wallace,Anthony,M,70000.0,103000.0,2008
388,HOU,Waller,Corbin,GK,12900.0,12900.0,2008
389,COL,Ward,Tim,D,44620.0,54620.0,2008
390,NE,Warren,Doug,GK,52500.0,52500.0,2008
391,CHI,Washington,Austin,D,12900.0,12900.0,2008
392,DAL,Watson,Jaime,F,17700.0,17700.0,2008
393,KC,Watson,Lance,M,17700.0,17700.0,2008
394,DC,Wells,Zachary,GK,52920.0,52920.0,2008
395,LA,Wicks,Josh,GK,38000.0,38000.0,2008
396,CHV,Wicky,Raphael,M,149583.29,159583.29,2008
397,DAL,Wileman,Chase,M,17700.0,17700.0,2008
398,RSL,Williams,Andy,M,80000.0,80000.0,2008
399,RSL,Wingert,Chris,D,65000.0,65000.0,2008
400,KC,Wolff,Josh,F,200004.0,200004.0,2008
401,NY,Wolyniec,John,F,68906.25,68906.25,2008
402,HOU,Wondolowski,Chris,M,33000.0,33000.0,2008
403,HOU,Wondolowski,Stephen,D,12900.0,12900.0,2008
404,CHI,Woolard,Daniel,D,17700.0,17700.0,2008
405,TFC,Wynne,Marvell,D,47500.0,150000.0,2008
406,DC,Zaher,Mike,D,12900.0,12900.0,2008
407,COL,Zambrano,Cesar,M,12900.0,12900.0,2008
408,KC,Zavagnin,Kerry,M,169400.0,169400.0,2008
409,CLB,Zayner,Jed,D,36300.0,43800.0,2008
410,CHV,Zotinca,Alex,D,70875.0,72125.0,2008
