,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
62,TOR,Bloom,Mark,D,90000.0,97348.89,2015
63,ORL,Boden,Luke,D,75000.0,75000.0,2015
64,HOU,Boniek Garcia,Oscar,F,245000.0,303750.0,2015
65,TOR,Bono,Alex,GK,60000.0,80200.0,2015
66,POR,Borchers,Nat,D,235000.0,245000.0,2015
67,DC,Boswell,Bobby,D,200000.0,200000.0,2015
68,TOR,Bradley,Michael,M,6000000.0,6500000.0,2015
69,NYCFC,Brandt,Connor,M,50000.0,50000.0,2015
70,NYCFC,Brovsky,Jeb,M,122500.0,129125.0,2015
71,HOU,Bruin,Will,F,140000.0,185000.0,2015
72,CHI,Bryce,Kingsley,M,50000.0,50000.0,2015
73,LA,Buddle,Edson,F,100000.0,106250.0,2015
74,NE,Bunbury,Teal,F,195000.0,240000.0,2015
75,COL,Burch,Marc,D,110000.0,110000.0,2015
76,COL,Burling,Bobby,D,132500.0,140000.0,2015
77,CHI,Busch,Jon,GK,85000.0,90000.0,2015
78,MTL,Bush,Evan,GK,100000.0,100000.0,2015
79,VAN,Bustos,Marco,M,50000.0,54850.0,2015
80,MTL,Cabrera,Victor,D,60000.0,60000.0,2015
81,NE,Caldwell,Scott,M,60000.0,67500.0,2015
82,NYCFC,Calle,Javier,M,200000.0,225750.0,2015
83,COL,Calvert,Caleb,F,65000.0,72500.0,2015
84,MTL,Camara,Hassoun,D/M,235000.0,246625.0,2015
85,CLB,Campbell,Sergio,D/M,50000.0,52500.0,2015
86,VAN,Carducci,Marco,GK,60000.0,60000.0,2015
87,ORL,Carrasco,Servando,M,80750.0,85375.0,2015
88,PHI,Carreiro,Fred,M,60000.0,60000.0,2015
89,PHI,Carroll,Brian,M,150000.0,150000.0,2015
90,ORL,Cascio,Tony,M,78529.0,112279.0,2015
91,PHI,Casey,Conor,F,180000.0,180000.0,2015
92,NY,Castano,Santiago,GK,60000.0,60000.0,2015
93,DAL,Castillo,Fabian,F,145000.0,160000.0,2015
94,PHI,Catic,Dzenan,F,60000.0,75000.0,2015
95,SJ,Cato,Cordell,F,60000.0,60000.0,2015
96,ORL,Ceren,Darwin,M,66000.0,96437.5,2015
97,TOR,Chapman,Jay,M,70000.0,88500.0,2015
98,POR,Chara,Diego,M,170000.0,170000.0,2015
99,TOR,Cheyrou,Benoit,M,249999.96,259333.29,2015
100,MTL,Ciman,Laurent,D,370000.0,401666.67,2015
101,DAL,Cirigliano,Ezequiel,M,124999.92,167999.92,2015
102,HOU,Clark,Ricardo,M,304000.0,337750.0,2015
103,CLB,Clark,Steve,GK,170000.0,188333.33,2015
104,VAN,Clarke,Caleb,F,60000.0,60000.0,2015
105,HOU,Cochran,AJ,D,60375.0,76375.0,2015
106,CHI,Cochrane,Greg,D,60000.0,60000.0,2015
107,CHI,Cocis,Razvan,M,220000.0,226666.67,2015
108,ORL,Collin,Aurelien,D,500000.0,525000.0,2015
109,MTL,Cooper,Kenny,F,220000.0,285625.0,2015
110,DC,Coria,Facundo,M,60000.0,70375.0,2015
111,SEA,Correa,Andres,D,60000.0,68166.67,2015
112,DAL,Craft,Coy,F,60000.0,77083.33,2015
113,SEA,Craven,Andy,F,60000.0,60000.0,2015
114,PHI,Creavalle,Warren,D,108500.0,119000.0,2015
115,MTL,Crepeau,Maxime,GK,60000.0,60000.0,2015
116,COL,Cronin,Sam,M,200000.0,202500.0,2015
117,PHI,Cruz,Danny,M,125000.0,131666.67,2015
118,CHI,Cyrus,Daneil,D,72000.0,77833.33,2015
119,NE,Davies,Charlie,F,78750.0,82759.53,2015
120,HOU,Davis,Brad,M,400000.0,445500.0,2015
121,NY,Davis,Sean,M,80000.0,97500.0,2015
122,KC,de Jong,Marcel,D,180000.0,191500.0,2015
123,VAN,Dean,Christian,D,95000.0,176000.0,2015
124,LA,DeLaGarza,AJ,D,200000.0,202500.0,2015
125,DC,DeLeon,Nick,M,116259.0,151259.0,2015
126,TOR,Delgado,Marco,M,80000.0,82500.0,2015
127,SEA,Dempsey,Clint,F,3913008.0,4605941.5,2015
128,HOU,Deric,Tyler,GK,105000.0,112666.67,2015
129,KC,Dia,Amadou,D,50000.0,50000.0,2015
130,DAL,Diaz,Mauro,M,364000.0,442400.0,2015
131,,Dike,Bright,F,60638.0,64388.0,2015
132,NYCFC,Diskerud,Mix,M,750000.0,750000.0,2015
133,MTL,Donadel,Marco,M,190003.92,226670.59,2015
134,ORL,Donovan,Conor,D,80000.0,108000.0,2015
135,CHI,Doody,Patrick,D,50000.0,50000.0,2015
136,NE,Dorman,Andy,M,145000.0,145000.0,2015
137,LA,Dos Santos,Giovani,M,4000008.0,5750008.0,2015
138,DC,Doyle,Conor,F,60000.0,61250.0,2015
139,COL,Doyle,Kevin,F,1125000.0,1170000.0,2015
140,MTL,Drogba,Didier,F,1666668.0,2166668.0,2015
141,MTL,Duka,Dilaver,M,175000.0,200000.0,2015
142,LA,Dunivant,Todd,D,185000.0,205750.0,2015
143,NY,Duvall,Chris,D,60000.0,60000.0,2015
144,KC,Dwyer,Dom,F,400000.0,518750.0,2015
145,DC,Dykstra,Andrew,GK,60000.0,60000.0,2015
146,DAL,Earle,Otis,D,60000.0,77125.0,2015
147,VAN,Earnshaw,Robert,F,100000.0,100000.0,2015
148,PHI,Edu,Maurice,M,700000.0,768750.0,2015
149,ORL,Edwards,Earl,GK,50000.0,50000.0,2015
150,KC,Ellis,Kevin,D,60000.0,63150.0,2015
151,COL,Eloundou,Charles,F,60000.0,65000.0,2015
152,SJ,Emeghara,Innocent,F,988000.0,1300000.0,2015
153,DAL,Escobar,Rolando,M,180000.0,185000.0,2015
154,DC,Espindola,Fabian,F,175000.0,175000.0,2015
155,KC,Espinoza,Roger,M,750000.0,750000.0,2015
156,SEA,Evans,Brad,F,276665.0,302666.25,2015
157,PHI,Fabinho,Fabinho,D,114000.0,118500.0,2015
158,NYCFC,Facey,Shay,D,120000.0,120000.0,2015
159,NE,Fagundez,Diego,F,125000.0,152200.0,2015
160,DC,Farfan,Michael,M,120000.0,120000.0,2015
161,NE,Farrell,Andrew,D,117500.0,198500.0,2015
162,KC,Feilhaber,Benny,M,350000.0,362187.5,2015
163,PHI,Fernandes,Leo,M,60000.0,60000.0,2015
164,CHI,Fernandez,Collin,M,65000.0,67000.0,2015
165,RSL,Fernandez,Eduardo,GK,60000.0,60000.0,2015
166,COL,Figueroa,Maynor,D,99996.0,99996.0,2015
167,CHI,Filho,Adailton,D,200000.0,244500.0,2015
168,TOR,Findley,Robbie,F,225000.0,255500.0,2015
169,CLB,Finlay,Ethan,F,135000.0,142500.0,2015
170,SEA,Fisher,Oniel,D,50000.0,50000.0,2015
171,VAN,Flores,Deybi,M,60000.0,60000.0,2015
172,POR,Fochive,George,M,50000.0,50000.0,2015
173,ORL,Ford,Josh,GK,60000.0,60000.0,2015
174,SJ,Francis,Shaun,D,60000.0,62940.32,2015
175,CLB,Francis,Waylon,D,144000.0,170166.67,2015
176,DC,Franklin,Sean,D,202500.0,234166.67,2015
177,SEA,Frei,Stefan,GK,165000.0,165000.0,2015
178,SEA,Friberg,Erik,M,180000.0,202500.0,2015
179,VAN,Froese,Kianz,M-F,60000.0,64500.0,2015
180,SJ,Fucito,Michael,MF,60638.0,63527.8,2015
181,PHI,Gaddis,Raymon,D,130000.0,132500.0,2015
182,MTL,Gagnon-Lapare,Jeremy,M,60000.0,64000.0,2015
183,CLB,Gall,Romain,M,60000.0,63420.08,2015
184,DAL,Garcia,Danny,M,70000.0,86000.0,2015
185,RSL,Garcia,Olmes,F,130000.0,130000.0,2015
186,LA,Garcia,Rafael,M,60000.0,60000.0,2015
187,LA,Gargan,Dan,D,125000.0,125000.0,2015
188,HOU,Garrido,Luis,M,150000.0,150000.0,2015
189,CHI,Gehrig,Eric,M,95000.0,100833.33,2015
190,CLB,George,Kevan,M,60000.0,60000.0,2015
191,LA,Gerrard,Steven,M,6200004.0,6332504.0,2015
192,RSL,Gil,Luis,M,240000.0,335083.33,2015
193,TOR,Giovinco,Sebastian,M,5600000.0,7115555.67,2015
194,RSL,Glad,Justen,D,60000.0,71000.0,2015
195,POR,Gleeson,Jake,GK,72600.0,72600.0,2015
196,SJ,Godoy,Anibal,M,204000.0,204000.0,2015
197,TOR,Gomez,Herculez,F,240000.0,261000.0,2015
198,SJ,Gomez,Tomas,GK,50000.0,50000.0,2015
199,TOR,Goncalves,Jackson,D,165000.0,192500.0,2015
200,NE,Goncalves,Jose,D,450000.0,479375.0,2015
201,DAL,Gonzalez,Jesse,GK,60000.0,69375.0,2015
202,SEA,Gonzalez,Leonardo,D,165000.0,165000.0,2015
203,LA,Gonzalez,Omar,D,1200000.0,1450000.0,2015
204,SJ,Goodson,Clarence,D,315000.0,342000.0,2015
205,LA,Gordon,Alan,F,175000.0,175000.0,2015
206,NYCFC,Grabavoy,Ned,M,200000.0,215000.0,2015
207,COL,Greenspan,Joseph,D,50000.04,50000.04,2015
208,NY,Grella,Mike,F,60000.0,60000.0,2015
209,TOR,Hagglund,Nick,D,60000.0,60000.0,2015
210,COL,Hairston,Marlon,M,80000.0,103000.0,2015
211,NE,Hall,Jeremy,D,70000.0,70000.0,2015
212,ORL,Hall,Tally,GK,215000.0,228500.0,2015
213,KC,Hallisey,Connor,M,60000.0,73750.0,2015
214,DC,Halsti,Markus,M,275000.0,336833.33,2015
215,DC,Hamid,Bill,GK,360000.0,405500.0,2015
216,TOR,Hamilton,Jordan,F,63000.0,75500.0,2015
217,CHI,Harden,Ty,D,71663.0,75078.2,2015
218,COL,Harrington,Michael,M-D,130000.0,130000.0,2015
219,DAL,Harris,Atiba,M-F,130000.0,130000.0,2015
220,VAN,Harvey,Jordan,D,150000.0,150000.0,2015
221,ORL,Heath,Harrison,M,60000.0,60000.0,2015
222,DAL,Hedges,Matt,D,135000.0,135000.0,2015
223,NE,Herivaux,Zachary,M,60000.0,60000.0,2015
224,NYCFC,Hernandez,Jason,D,175000.0,185000.0,2015
225,DAL,Hernandez,Moises,D,60000.0,61625.0,2015
226,CLB,Higuain,Federico,M-F,1175000.0,1175000.0,2015
227,ORL,Higuita,Cristian,M,60000.0,60000.0,2015
228,ORL,Hines,Sebastian,D,108576.0,109826.0,2015
229,HOU,Hoffman,Chandler,F,60000.0,60000.0,2015
230,DAL,Hollingshead,Ryan,M,60000.0,60000.0,2015
231,PHI,Hoppenot,Antoine,F,60000.0,60000.0,2015
232,HOU,Horst,David,D,78750.0,81500.0,2015
233,HOU,Hunter,Taylor,D,50000.0,50000.0,2015
234,VAN,Hurtado,Erik,F/M,78265.0,113265.0,2015
235,,Hurtado,Jhon Kennedy,D,230000.0,230000.0,2015
236,LA,Husidic,Baggio,M,125000.0,125000.0,2015
237,CHI,Igboananike,Kennedy,F,800000.0,901666.67,2015
238,NYCFC,Iraola,Andoni,D,200004.0,200004.0,2015
239,COL,Irwin,Clint,GK,85000.0,97000.0,2015
240,SEA,Ivanschitz,Andreas,M,180000.0,201250.0,2015
241,MTL,Jackson-Hamel,Anthony,F,60000.0,60000.0,2015
242,NYCFC,Jacobson,Andrew,M,150000.0,150000.0,2015
243,SJ,Jahn,Adam,F,60000.0,60000.0,2015
244,RSL,Jaime,Sebastian,F,200000.0,266666.67,2015
245,LA,Jamieson,Bradford,F,60000.0,60000.0,2015
246,DC,Jeffrey,Jared,M,68250.0,74450.0,2015
247,POR,Jewsbury,Jack,D,120000.0,137500.0,2015
248,CLB,Jimenez,Hector,M,90000.0,90000.0,2015
249,NYCFC,Johansen,Eirik,GK,50000.04,50000.04,2015
250,CHI,Johnson,Jason,F,90000.0,131000.0,2015
251,CHI,Johnson,Sean,GK,250000.0,253000.0,2015
252,POR,Johnson,Will,F,314000.0,334333.33,2015
253,SEA,Jones,Darwin,F,60000.0,66250.0,2015
254,NE,Jones,Jermaine,M,2800000.0,3052500.0,2015
255,CHI,Jones,Joevin,M,60000.0,66166.67,2015
256,LA,Juninho,,M,350000.0,350000.0,2015
257,CHI,Junior,Gilberto,F,1144992.0,1144992.0,2015
258,VAN,Kah,Pa Modou,D,170000.0,170000.0,2015
259,ORL,Kaka,,M,6660000.0,7167500.0,2015
260,CLB,Kamara,Kei,F,400000.0,536666.67,2015
261,CHI,Kann,Alec,GK,60000.0,60000.0,2015
262,TOR,Kantari,Ahmed,D,300000.0,345000.0,2015
263,RSL,Kavita,Phanuel,D,50000.0,50000.0,2015
264,LA,Keane,Robbie,F,4500000.0,4500000.0,2015
265,DAL,Keel,Stephen,D,60000.0,60000.0,2015
266,DC,Kemp,Taylor,D,60000.0,60000.0,2015
267,KC,Kempin,Jonathan,GK,85000.0,92083.33,2015
268,DAL,Kennedy,Dan,GK,233000.0,233000.0,2015
269,DC,Kitchen,Perry,D,172000.0,257450.0,2015
270,NY,Kljestan,Sacha,M,400000.0,537500.0,2015
271,CLB,Klute,Chris,D,82500.0,87802.09,2015
272,NE,Knighton,Brad,GK,82005.0,82005.0,2015
273,NE,Kobayashi,Daigo,M,135000.0,146666.67,2015
274,VAN,Koffie,Gershon,M,230000.0,241000.0,2015
275,TOR,Konopka,Chris,GK,66000.0,66000.0,2015
276,DC,Korb,Chris,D,99000.0,106479.83,2015
277,SJ,Koval,JJ,M,60000.0,60000.0,2015
278,SEA,Kovar,Aaron,M,60000.0,60200.0,2015
279,MTL,Kronberg,Eric,GK,132000.0,132000.0,2015
280,POR,Kwarasey,Adam,GK,260000.0,260000.0,2015
281,VAN,Laba,Matias,M,325000.0,325000.0,2015
282,COL,LaBrocca,Nick,M,160000.0,180000.0,2015
283,NY,Lade,Connor,D,60638.0,64891.01,2015
284,PHI,Lahoud,Michael,M,108900.0,112233.33,2015
285,ORL,Lameira,Valdomiro,M,50000.0,50000.0,2015
286,NYCFC,Lampard,Frank,M,6000000.0,6000000.0,2015
287,CLB,Lampson,Matt,GK,60000.0,60000.0,2015
288,CHI,Larentowicz,Jeff,D,265000.0,271000.0,2015
289,ORL,Larin,Cyle,F,125000.0,167000.0,2015
290,NY,Lawrence,Kemar,D,60000.0,60000.0,2015
291,PHI,Le Toux,Sebastien,M,275000.0,285228.13,2015
292,MTL,Lefevre,Wandrille,M,60000.0,60000.0,2015
293,SJ,Lenhart,Steven,F,150000.0,159083.33,2015
294,CLB,Lev-Ari,Sagi,F,60000.0,60000.0,2015
295,VAN,Lewis,Andre,M,60000.0,75000.0,2015
296,HOU,Lisch,Michael,GK,60000.0,60000.0,2015
297,LA,Lletget,Sebastian,M,95000.04,100500.04,2015
298,,Lochhead,Tony,D,134375.0,134375.0,2015
299,HOU,Lopez,Alexander,M,115500.0,135500.0,2015
300,KC,Lopez,Mikey,M,100000.0,172000.0,2015
301,HOU,Lovejoy,Rob,M,50000.0,50000.0,2015
302,TOR,Lovitz,Daniel,M,60000.0,60000.0,2015
303,SEA,Lowe,Damion,D,60375.0,71375.0,2015
304,DAL,Loyd,Zach,M,175000.0,196666.67,2015
305,SEA,Lyon,Charlie,GK,50000.0,50000.0,2015
306,CLB,Mabwati,Cedrick,M,201428.52,220178.52,2015
307,COL,MacMath,Zac,GK,130000.0,130000.0,2015
308,LA,Maganto,Ignacio,M,60000.0,60000.0,2015
309,CHI,Magee,Mike,F,400000.0,467500.0,2015
310,PHI,Maidana,Cristian,F,203500.0,217250.0,2015
311,MTL,Mallace,Calum,M,60000.0,75000.0,2015
312,VAN,Manneh,Kekuta,F,82500.0,112000.0,2015
313,TOR,Mannella,Chris,M,60000.0,60000.0,2015
314,POR,Manning,Anthony,D,50000.04,50000.04,2015
315,HOU,Manotas,Mauro,F,60000.0,60000.0,2015
316,RSL,Mansally,Kenny,F,60000.0,66500.0,2015
317,SEA,Mansaray,Victor,F,50000.0,53500.0,2015
318,MTL,Mapp,Justin,M,186725.0,199225.0,2015
319,PHI,Marquez,Richard,D,60000.0,60000.0,2015
320,SEA,Marshall,Chad,D,275000.0,291666.67,2015
321,DC,Martin,Collin,M,70000.0,84166.67,2015
322,RSL,Martinez,Juan Manuel,F,710000.0,1108666.67,2015
323,NY,Martins,Felipe,M,175000.0,207500.0,2015
324,SEA,Martins,Obafemi,F,2400000.0,3000000.0,2015
325,ORL,Mateos,David,D,300000.0,325000.0,2015
326,VAN,Mattocks,Darren,F,180000.0,272000.0,2015
327,RSL,Maund,Aaron,D,60000.0,63449.5,2015
328,PHI,McCarthy,John,GK,60000.0,66250.0,2015
329,NY,McCarty,Dax,M,220000.0,262500.0,2015
330,CLB,McInerney,Jack,F,270000.0,334166.67,2015
331,VAN,McKendry,Ben,M,50000.0,50000.0,2015
332,PHI,McLaughlin,James,M,60000.0,60000.0,2015
333,NY,McLaws,Shawn,D,50000.0,50000.0,2015
334,NYCFC,McNamara,Thomas,M,60000.0,71500.0,2015
335,NYCFC,Meara,Ryan,GK,71663.0,72913.0,2015
336,SEA,Mears,Tyrone,D,165000.0,174000.0,2015
337,KC,Medranda,Jimmy,M,60000.0,60000.0,2015
338,POR,Melano,Lucas,F,799992.0,799992.0,2015
339,KC,Melia,Tim,GK,80000.0,84203.33,2015
340,NYCFC,Mena,Jefferson,D,200000.0,211400.0,2015
341,LA,Mendiola,Raul,F,60000.0,60400.0,2015
342,CLB,Meram,Justin,F,165000.0,175000.0,2015
343,SJ,Meredith,Bryan,GK,60000.0,60000.0,2015
344,LA,Meyer,Tommy,D,60000.0,73750.0,2015
345,VAN,Mezquida,Nicolas,M-F,80000.0,80000.0,2015
346,NY,Miazga,Matt,D,68250.0,74500.0,2015
347,MTL,Miller,Eric,M/D,60375.0,71375.0,2015
348,NY,Miller,Roy,M,200000.0,200000.0,2015
349,HOU,Miranda,Leonel,M,60000.0,60000.0,2015
350,DC,Mishu,Luke,D,50000.0,50000.0,2015
351,POOL,Mitchell,Trey,GK,50000.04,50000.04,2015
352,ORL,Molino,Kevin,M,100000.0,111400.0,2015
353,COL,Moor,Drew,D,258500.0,270500.0,2015
354,TOR,Moore,Luke,F,215000.0,235500.0,2015
355,RSL,Morales,Javier,M,300000.0,300000.0,2015
356,VAN,Morales,Pedro,M,1190000.0,1410900.0,2015
357,TOR,Morgan,Ashtone,D,100000.0,112000.0,2015
358,TOR,Morrow,Justin,D,170000.0,179562.5,2015
359,NE,Mulgrew,Timothy,F,50000.04,50000.04,2015
360,RSL,Mulholland,Luke,M,82500.0,83750.0,2015
361,NYCFC,Mullins,Patrick,F,80000.0,110000.0,2015
362,KC,Mustivar,Soni,M,250000.0,250000.0,2015
363,ORL,Mwanga,Danny,F,75000.0,82500.0,2015
364,KC,Myers,Chance,D-M,170000.0,195000.0,2015
365,KC,Nagamura,Paulo,M,230000.0,230000.0,2015
366,POR,Nagbe,Darlington,M/F,244000.0,263000.0,2015
367,POR,Nanchoff,Michael,M,60000.0,60000.0,2015
368,SEA,Neagle,Lamar,M,165000.0,167833.33,2015
369,ORL,Neal,Lewis,M,112500.0,119103.28,2015
370,KC,Nemeth,Krisztian,F,250000.0,250000.0,2015
371,NE,Neumann,Steve,M-F,71500.0,92750.0,2015
372,NE,Nguyen,Lee,M/F,175000.0,193750.0,2015
373,PHI,Nogueira,Vincent,M,330000.0,330000.0,2015
374,CHI,Nyarko,Patrick,F,200000.0,215750.0,2015
375,SJ,Nyassi,Sanna,M,120000.0,126250.0,2015
376,NY,Obekop,Marius,M,50000.0,50000.0,2015
377,SEA,Ockford,Jimmy,D,60000.0,60000.0,2015
378,MTL,Oduro,Dominic,F,250000.0,251666.67,2015
379,NE,Okoli,Sean,F,50000.0,50000.0,2015
380,KC,Okugo,Amobi,M,275000.0,300000.0,2015
381,RSL,Okwuonu,Boyd,D,60000.0,80000.0,2015
382,HOU,Olabiyi,Rasheed,M,60000.0,60000.0,2015
383,RSL,Olave,Jamison,D,290000.0,300000.0,2015
384,KC,Opara,Ike,D,115000.0,121250.0,2015
385,DC,Opare,Kofi,D,60000.0,60000.0,2015
386,TOR,Osorio,Jonathan,M,145000.0,152599.68,2015
387,NY,Ouimette,Karl,D,60000.0,60000.0,2015
388,VAN,Ousted,David,GK,286000.0,302570.0,2015
389,RSL,Ovalle,Adolfo,M,60000.0,70500.0,2015
390,CHI,Palmer,Lovel,M,118000.0,125500.0,2015
391,KC,Palmer-Brown,Erik,D,60000.0,60500.0,2015
392,POR,Paparatto,Norberto,D,120000.0,120000.0,2015
393,SEA,Pappa,Marco,M,75000.0,75000.0,2015
394,VAN,Parker,Tim,D,60000.0,78750.0,2015
395,CLB,Parkhurst,Michael,D,275000.0,300000.0,2015
396,POR,Peay,Taylor,D,50000.0,50000.0,2015
397,RSL,Pecka,,M,60000.0,64166.67,2015
398,SJ,Pelosi,Marc,M,60000.0,72500.0,2015
399,POR,Pereira,Jeanderson,D,60000.0,60000.0,2015
400,DAL,Pereira,Michel,M/D,140000.0,161500.0,2015
401,DAL,Perez,Blas,F,350000.0,374250.0,2015
402,SJ,Perez,Matias,M,240000.0,240000.0,2015
403,LA,Perk,Brian,GK,60000.0,60000.0,2015
404,SEA,Perkins,Troy,GK,130000.0,136662.5,2015
405,TOR,Perquis,Damien,D,323000.0,372500.0,2015
406,NY,Perrinelle,Damien,D,132000.0,132000.0,2015
407,KC,Peterson,Jacob,F,123500.0,130375.0,2015
408,PHI,Pfeffer,Zach,M,60000.0,60000.0,2015
409,RSL,Phillips,Demar,D,140000.0,149666.67,2015
410,MTL,Piatti,Ignacio,M,400000.0,400000.0,2015
411,SJ,Pierazzi,Jean Baptiste,M,260000.0,260000.0,2015
412,SEA,Pineda,Gonzalo,M,160000.0,160000.0,2015
413,NYCFC,Pirlo,Andrea,M,2000004.0,2315694.0,2015
414,COL,Pittinari,Lucas,M,190000.0,210000.0,2015
415,RSL,Plata,Joao,F,150000.0,150000.0,2015
416,CLB,Pogatetz,Emanuel,D,250000.0,262500.0,2015
417,NYCFC,Poku,Kwadwo,M,60000.0,63045.09,2015
418,CHI,Polster,Matt,D,60000.0,75000.0,2015
419,DC,Pontius,Chris,M-F,365000.0,396000.0,2015
420,MTL,Porter,Cameron,F,50000.0,50000.0,2015
421,POR,Powell,Alvas,D,60000.0,68700.0,2015
422,COL,Powers,Dillon,M,245000.0,275000.0,2015
423,KC,Quintilla,Jordi,M,50000.04,59525.04,2015
424,COL,Ramirez,Juan Edgardo,M,75000.0,75000.0,2015
425,ORL,Ramos,Rafael,D,50000.0,50000.0,2015
426,ORL,Redding,Tommy,D,85000.0,92500.0,2015
427,SEA,Remick,Dylan,D,60000.0,60000.0,2015
428,SJ,Renato,Paulo,D,96000.0,96000.0,2015
429,MTL,Reo-Coker,Nigel,D-M,275000.0,275000.0,2015
430,NY,Reynish,Kyle,GK,86000.0,90316.67,2015
431,ORL,Ribeiro,Pedro,M,60000.0,60000.0,2015
432,LA,Ribeiro Da Silva,Leonardo,D,150000.0,155000.0,2015
433,NY,Richards,Dane,M,105000.0,105000.0,2015
434,LA,Ricketts,Donovan,GK,260000.0,260000.0,2015
435,POR,Ridgewell,Liam,D,1000000.0,1150000.0,2015
436,COL,Riley,James,D,77500.0,83750.0,2015
437,RSL,Rimando,Nick,GK,350000.0,370000.0,2015
438,CHI,Ritter,Chris,M,60000.0,60000.0,2015
439,ORL,Rivas,Carlos,M,60000.0,60000.0,2015
440,ORL,Rivera,Sidney,F,50000.0,50000.0,2015
441,VAN,Rivero,Octavio,F,890850.0,890850.0,2015
442,TOR,Roberts,Quillan,GK,60000.0,60000.0,2015
443,DC,Robinson,Jalen,D,70000.0,82000.0,2015
444,NY,Robles,Luis,GK,130000.0,151375.0,2015
445,ORL,Rochez,Bryan,F,200000.0,279500.0,2015
446,VAN,Rodriguez,Diego,D,124000.0,165750.0,2015
447,HOU,Rodriguez,"Jose ""Memo""",M,60000.0,60000.0,2015
448,HOU,Rodriguez,Raul,D,325000.0,354333.33,2015
449,LA,Rogers,Robbie,F,175000.0,191666.67,2015
450,SEA,Roldan,Cristian,M,80000.0,102000.0,2015
451,DC,Rolfe,Chris,F,210000.0,225000.0,2015
