,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
205,VAN,Harris,Atiba,M-F,77590.0,80590.0,2011
206,DAL,Hartman,Kevin,GK,155000.0,175000.0,2011
207,VAN,Harvey,Jordan,D,61875.0,63125.0,2011
208,VAN,Hassli,Eric,F,660000.0,900000.0,2011
209,CLB,Heinemann,Tommy,F,42000.0,42000.0,2011
210,LA,Hejduk,Frankie,M,96000.0,96000.0,2011
211,NY,Henry,Thierry,F,5000000.04,5600000.04,2011
212,TFC,Henry,Doneil,D,42000.0,43000.0,2011
213,DAL,Hernandez,Daniel,M-D,160000.0,172500.0,2011
214,DAL,Hernandez,Moises,D,42000.0,44500.0,2011
215,SJ,Hernandez,Jason,D,150000.0,150000.0,2011
216,NY,Hertzog,Corey,F,65000.0,93500.0,2011
217,CLB,Hesmer,William,GK,152500.0,163500.0,2011
218,COL,Holody,Mike,D,32604.0,32604.0,2011
219,POR,Horst,David,D,42000.0,42000.0,2011
220,CLB,Horton,Aaron,F,45000.0,60500.0,2011
221,NY,Horwath,Alex,GK,32604.0,32604.0,2011
222,NY,Hot,Sacir,D,32600.0,33600.0,2011
223,PHI,Houapeu,Levi,F,32604.0,32604.0,2011
224,SEA,Hurtado,John Kennedy,D,135000.0,136000.0,2011
225,CHI,Husidic,Baggio,M,82500.0,124500.0,2011
226,SEA,Ianni,Patrick,D,85050.0,85050.0,2011
227,DAL,Ihemelu,Ugo,D,170000.0,170000.0,2011
228,TOR,Iro,Andy,D,68596.0,87346.0,2011
229,DAL,Jacobson,Andrew,M,45000.0,45000.0,2011
230,DC,Jakovic,Dejan,D,181600.0,201643.0,2011
231,CLB,James,Julius,D,62794.0,72169.0,2011
232,VAN,Janicki,Greg,D,45000.0,45000.0,2011
233,COL,Janniere,Joshua,M,32604.0,32604.0,2011
234,SEA,Jaqua,Nate,F,140004.0,140004.0,2011
235,VAN,Jarju,Mustapha,M,400008.0,426883.0,2011
236,CHV,Jazic,Ante,D,115000.0,123500.0,2011
237,KC,Jeferson,,F,429996.0,484996.0,2011
238,POR,Jewsbury,Jack,D,155000.0,158166.67,2011
239,LA,Jimenez,Hector,M,32604.0,32604.0,2011
240,DAL,John,George,D,42000.0,42000.0,2011
241,CHI,Johnson,Sean,GK,75000.0,108000.0,2011
242,POR,Johnson,Eddie,F,80000.0,88000.0,2011
243,RSL,Johnson,Will,F,225000.0,225000.0,2011
244,TFC,Johnson,Ryan,M,131250.0,131250.0,2011
245,NY,Jones,Mychel,D,42000.0,42000.0,2011
246,LA,Jordan,Bryan,F,42000.0,42000.0,2011
247,NE,Joseph,Shalrie,M,475000.0,500000.0,2011
248,COL,Joyce,Ian,GK,70000.0,70000.0,2011
249,KC,Kamara,Kei,F,200000.0,202500.0,2011
250,COL,Kandji,Macoumba,F,120000.0,147988.37,2011
251,NY,Kassel,Matt,M,32600.0,36600.0,2011
252,LA,Keane,Robbie,F,2917241.4,3417243.15,2011
253,LA,Keat,Daniel,M,42000.0,64500.0,2011
254,NY,Keel,Stephen,D,42000.0,42000.0,2011
255,SEA,Keller,Kasey,GK,250000.0,250000.0,2011
256,KC,Kempin,Jonathan,GK,42000.0,49083.33,2011
257,CHV,Kennedy,Dan,GK,62496.0,62496.0,2011
258,VAN,Khalfan,Nizar,M,60000.0,61250.0,2011
259,COL,Kimura,Kosuke,D,63525.0,63525.0,2011
260,DC,King,Stephen,M,44000.0,46500.0,2011
261,NE,Kinne,Ryan,F,32604.0,32604.0,2011
262,CHI,Kinney,Steven,D,42000.0,42000.0,2011
263,LA,Kirovski,Jovan,F,84000.0,86000.0,2011
264,DC,Kitchen,Perry,D,62750.0,148200.0,2011
265,VAN,Knight,Wes,M/D,50000.0,50000.0,2011
266,TFC,Kocic,Milos,GK,42000.0,42000.0,2011
267,TFC,Koevermans,Danny,F,999996.0,1413319.33,2011
268,VAN,Koffie,Gershon,M,75000.0,79764.38,2011
269,NE,Koger,Alan,F,32604.0,32604.0,2011
270,POOL,Konopka,Chris,GK,42000.0,42000.0,2011
271,DC,Korb,Chris,D,42000.0,42000.0,2011
272,KC,Kronberg,Eric,GK,62500.0,62500.0,2011
273,COL,LaBauex,Ross,M,44000.0,44000.0,2011
274,CHV,LaBrocca,Nick,M,84700.0,87200.0,2011
275,CHV,Lahoud,Michael,M,63360.0,72735.0,2011
276,DAL,Lambo,Josh,GK,100000.0,133000.0,2011
277,COL,Larentowicz,Jeff,D,165000.0,165000.0,2011
278,NY,Lassiter,Tyler,D,32604.0,32604.0,2011
279,PHI,Le Toux,Sebastian,M,155000.0,179000.0,2011
280,VAN,Leathers,Jonathan,D,42000.0,42000.0,2011
281,SJ,Leitch,Chris,D,106050.0,106050.0,2011
282,NE,Lekic,Radivoje,F,275004.0,275004.0,2011
283,SJ,Lenhart,Steven,F,45000.0,47333.34,2011
284,SEA,Levesque,Roger,F,44000.0,44000.0,2011
285,DAL,Leyva,Bryan,M,55000.0,70833.33,2011
