,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
62,PHI,Bedoya,Alejandro,M,1100004.0,1166254.0,2016
63,TOR,Beitashour,Steven,D,230000.0,244000.0,2016
64,MTL,Bekker,Kyle,M,67941.5,94191.5,2016
65,RSL,Beltran,Anthony,D,210000.0,220950.0,2016
66,ORL,Bendik,Joe,GK,140000.0,147666.67,2016
67,MTL,Bernardello,Hernan,M,216000.0,216000.0,2016
68,SJ,Bernardez,Victor,D,210000.0,251600.0,2016
69,COL,Berner,John,GK,63000.0,63000.0,2016
70,MTL,Bernier,Patrice,M,95000.0,140000.0,2016
71,KC,Besler,Matt,D,700000.0,733250.0,2016
72,POR,Besler,Nick,M,62500.0,62500.0,2016
73,NYRB,Bilyeu,Justin,D,51500.0,51500.0,2016
74,SJ,Bingham,David,GK,145000.0,152750.0,2016
75,DC,Birnbaum,Steven,D,86350.0,116350.0,2016
76,MTL,Bitolo,Ambroise,D,100000.0,100000.0,2016
77,PHI,Blake,Andre,GK,100000.0,138000.0,2016
78,TOR,Bloom,Mark,D,94500.0,101848.89,2016
79,LA,Boateng,Emmanuel,F,100000.0,100000.0,2016
80,ORL,Boden,Luke,D,82500.0,82500.0,2016
81,VAN,Bolanos,Christian,M,250000.0,253500.0,2016
82,DAL,Bonner,Colin,F,51504.0,51504.0,2016
83,TOR,Bono,Alex,GK,65000.0,85200.0,2016
84,POR,Borchers,Nat,D,245000.0,255000.0,2016
85,DC,Boswell,Bobby,D,260000.0,260000.0,2016
86,TOR,Bradley,Michael,M,6000000.0,6500000.0,2016
87,NYCFC,Brandt,Connor,M-D,53472.0,53472.0,2016
88,NYCFC,Bravo,Federico,M,110000.0,110000.0,2016
89,POR,Brett,Neco,M,51504.0,51504.0,2016
90,NYCFC,Brilliant,Frederic,D,260000.0,299666.67,2016
91,HOU,Brown,Calle,GK,51500.0,51500.0,2016
92,HOU,Brown,Keyner,D,108000.0,108000.0,2016
93,HOU,Bruin,Will,F,310000.0,311666.67,2016
94,DC,Buescher,Julian,M,70000.0,84700.0,2016
95,NE,Bunbury,Teal,F,205000.0,250000.0,2016
96,COL,Burch,Marc,D,120000.0,120000.0,2016
97,ATL,Burgos,Efrain,M,62508.0,62508.0,2016
98,COL,Burling,Bobby,D,110000.0,116000.0,2016
99,MTL,Bush,Evan,GK,117500.0,117500.0,2016
100,VAN,Bustos,Marco,M,62500.0,67350.0,2016
101,MTL,Cabrera,Victor,D,250000.0,250000.0,2016
102,NE,Caldwell,Scott,M,100000.0,110000.0,2016
103,CHI,Calistri,Joey,M,51500.0,51500.0,2016
104,COL,Calvert,Caleb,F,75000.0,82500.0,2016
105,MTL,Camara,Hassoun,D,180000.0,180000.0,2016
106,CHI,Campbell,Jonathan,D,70000.0,78125.0,2016
107,NE,Cande,Mamadu,D,75000.0,82287.5,2016
108,VAN,Carducci,Marco,GK,63000.0,63000.0,2016
109,ORL,Carrasco,Servando,M,95000.0,99625.0,2016
110,PHI,Carroll,Brian,M,120000.0,128000.0,2016
111,CLB,Casey,Conor,F,105000.0,105000.0,2016
112,COL,Castillo,Dennis,D,51500.04,51500.04,2016
113,DAL,Castillo,Fabian,M-F,155750.0,170750.0,2016
114,SJ,Cato,Cordell,M,112500.0,114166.67,2016
115,SJ,Ceren,Darwin,M,150000.0,199375.0,2016
116,NYCFC,Chanot,Maxime,D,350004.0,383004.0,2016
117,TOR,Chapman,Jay,M,75000.0,93500.0,2016
118,POR,Chara,Diego,M,150000.0,172000.0,2016
119,TOR,Cheyrou,Benoit,M,150000.0,159333.33,2016
120,MTL,Choiniere,David,M,51500.0,51500.0,2016
121,MTL,Ciman,Laurent,D,630000.0,661666.67,2016
122,HOU,Clark,Ricardo,M,319200.0,356700.0,2016
123,CLB,Clark,Steve,GK,220000.0,238333.33,2016
124,CHI,Cocis,Razvan,M,160000.0,160000.0,2016
125,KC,Coelho,Nuno,D,275000.0,412500.0,2016
126,LA,Cole,Ashley,D,300000.0,327625.0,2016
127,NYRB,Collin,Aurelien,D,500000.0,525000.0,2016
128,SJ,Colvey,Kip,D,51499.92,51499.92,2016
129,PHI,Conceicao,Anderson,D,150000.0,174166.67,2016
130,CHI,Conner,Drew,M,62500.0,62500.0,2016
131,TOR,Cooper,Armando,M,180000.0,193333.33,2016
132,DAL,Craft,Coy,F-M,70000.0,87083.33,2016
133,PHI,Creavalle,Warren,M,118000.0,125666.67,2016
134,MTL,Crepeau,Maxime,GK,52500.0,52500.0,2016
135,COL,Cronin,Sam,M,225000.0,227500.0,2016
136,NE,Cropper,Cody,F,62508.0,62508.0,2016
137,LA,Da Silva,Leonardo,D,160000.0,165000.0,2016
138,NYRB,Damari,Omer,F,228499.92,228499.92,2016
139,DAL,David,Aubrey,D,62508.0,83674.67,2016
140,VAN,Davies,Alphonso,M,62499.96,62499.96,2016
141,PHI,Davies,Charlie,F,108937.5,113315.63,2016
142,KC,Davis,Brad,M,355000.0,355000.0,2016
143,NYRB,Davis,Sean,M,90000.0,107500.0,2016
144,SJ,Dawkins,Simon,M,800000.0,800000.0,2016
145,VAN,de Jong,Marcel,D-M,62499.96,62499.96,2016
146,CHI,De Leeuw,Michael,F,450000.0,514212.5,2016
147,VAN,Dean,Christian,D,110000.0,191000.0,2016
148,LA,DeLaGarza,AJ,D,225000.0,227500.0,2016
149,DC,DeLeon,Nick,M,235000.0,235000.0,2016
150,TOR,Delgado,Marco,M,100000.0,102500.0,2016
151,SEA,Dempsey,Clint,F,3913008.0,4605941.5,2016
152,HOU,Deric,Tyler,GK,170000.0,170000.0,2016
153,MTL,Dia,Amadou,D,51500.0,51500.0,2016
154,DAL,Diaz,Mauro,M,466000.0,562890.0,2016
155,LA,Diop,Clement,GK,62500.0,62500.0,2016
156,NYCFC,Diskerud,Mix,M,761250.0,761250.0,2016
157,MTL,Donadel,Marco,M,350000.0,386666.67,2016
158,ORL,Donovan,Conor,D,90000.0,118000.0,2016
159,LA,Donovan,Landon,F,456000.0,456000.0,2016
160,CHI,Doody,Patrick,D,53471.0,53471.0,2016
161,LA,Dos Santos,Giovani,F,2500000.0,4250000.0,2016
162,COL,Doyle,Conor,F,66000.0,67250.0,2016
163,COL,Doyle,Kevin,F,1075000.0,1120000.0,2016
164,MTL,Drogba,Didier,F,1666667.0,2191667.0,2016
165,CLB,Duka,Dilly,M,62508.0,62508.0,2016
166,DC,Durkin,Chris,D-M,51504.0,60670.67,2016
167,NYRB,Duvall,Chris,D,63000.0,63000.0,2016
168,KC,Dwyer,Dom,F,500000.0,618750.0,2016
169,DC,Dykstra,Andrew,GK,75000.0,85700.0,2016
170,,Ebobisse,Jeremy,F,53000.04,96000.04,2016
171,VAN,Edgar,David,D,105000.0,113416.67,2016
172,PHI,Edu,Maurice,M,725000.0,793750.0,2016
173,ORL,Edwards,Earl,GK,52500.0,52500.0,2016
174,KC,Ellis,Kevin,D,72000.0,75150.0,2016
175,SJ,Emeghara,Innocent,F,988000.0,1300000.0,2016
176,TOR,Endoh,Tsubasa,F,51500.0,51500.0,2016
177,HOU,Escalante,Jose,M,51499.92,51499.92,2016
178,KC,Espinoza,Roger,M,800000.0,800000.0,2016
179,NYRB,Etienne,Derrick,M,51500.0,56500.0,2016
180,SEA,Evans,Brad,D-M,276665.0,315166.25,2016
181,PHI,Fabinho,Fabinho,D,142008.0,150008.0,2016
182,NE,Fagundez,Diego,M,145000.0,165000.0,2016
183,SEA,Farfan,Michael,M,80000.0,80000.0,2016
184,NE,Farrell,Andrew,D,148500.0,229500.0,2016
185,KC,Feilhaber,Benny,M,400000.0,412187.5,2016
186,PHI,Fernandes,Leo,M,63000.0,63000.0,2016
187,SEA,Fernandez,Alvaro,M,264000.0,294000.0,2016
188,CHI,Fernandez,Collin,M,75000.0,77000.0,2016
189,RSL,Fernandez,Eduardo,GK,63000.0,63000.0,2016
190,DAL,Figueroa,Maynor,D,115000.0,138333.33,2016
191,CLB,Finlay,Ethan,M,250000.0,250000.0,2016
192,MTL,Fisher,Kyle,D,65000.0,73375.0,2016
193,SEA,Fisher,Oniel,M-D,62500.0,62500.0,2016
194,VAN,Flores,Deybi,M,62500.0,68385.0,2016
195,SJ,Francis,Shaun,D,95000.0,103333.33,2016
196,CLB,Francis,Waylon,D,200000.0,224375.0,2016
197,DC,Franklin,Sean,D,225000.0,256666.67,2016
198,SEA,Frei,Stefan,GK,200000.0,206250.0,2016
199,SEA,Friberg,Erik,M,240000.0,262500.0,2016
200,VAN,Froese,Kianz,M,66000.0,70500.0,2016
201,PHI,Gaddis,Raymon,D,150000.0,152500.0,2016
202,MTL,Gagnon-Lapare,Jeremy,M,51500.0,51500.0,2016
203,HOU,Garcia,Boniek,M,225000.0,247500.0,2016
204,ORL,Garcia,Devron,M-F,62500.0,70937.5,2016
205,HOU,Garcia,Kevin,D,62508.0,62508.0,2016
206,RSL,Garcia,Olmes,F,160000.0,160000.0,2016
207,LA,Garcia,Rafael,M,75000.0,75000.0,2016
208,,Gargan,Dan,D,145000.0,145000.0,2016
209,COL,Gashi,Shkelzen,F,1575000.0,1668750.0,2016
210,CHI,Gehrig,Eric,D,106875.0,112708.33,2016
211,LA,Gerrard,Steven,M,6000000.0,6132500.0,2016
212,TOR,Giovinco,Sebastian,F,5600000.0,7115555.67,2016
213,RSL,Glad,Justen,D,100000.0,111000.0,2016
214,POR,Gleeson,Jake,GK,91556.0,96722.67,2016
215,SJ,Godoy,Anibal,M,216000.0,242250.0,2016
216,SJ,Goitom,Henok,F,682800.0,729300.0,2016
217,SEA,Gomez,Herculez,F,62500.08,62500.08,2016
218,NYCFC,Gomez,Shannon,D,51500.04,51500.04,2016
219,NE,Goncalves,Jose,D,450000.0,479375.0,2016
220,DAL,Gonzalez,Jesse,GK,67500.0,76875.0,2016
221,SJ,Goodson,Clarence,D,315000.0,342000.0,2016
222,CHI,Goossens,John,M,200000.0,203333.33,2016
223,LA,Gordon,Alan,F,170000.0,170000.0,2016
224,POR,Grabavoy,Ned,M,150000.0,150000.0,2016
225,COL,Greenspan,Joseph,D,51500.04,52969.12,2016
226,NYRB,Grella,Mike,F,155000.0,157250.0,2016
227,DAL,Gruezo,Carlos,M,450000.0,686500.0,2016
228,DAL,Guillen,Aaron,D,51500.0,51500.0,2016
229,TOR,Hagglund,Nick,D,63000.0,63000.0,2016
230,COL,Hairston,Marlon,D-M,90000.0,113000.0,2016
231,KC,Hallisey,Connor,M,63000.0,76750.0,2016
232,DC,Hamid,Bill,GK,325000.0,370500.0,2016
233,TOR,Hamilton,Jordan,F,66150.0,78650.0,2016
234,POR,Hamilton,Wade,GK,51504.0,51504.0,2016
235,CHI,Harrington,Michael,D,125000.0,125000.0,2016
236,DAL,Harris,Atiba,M-F,143000.0,143000.0,2016
237,NYCFC,Harrison,Jack,M,125000.0,160500.0,2016
238,VAN,Harvey,Jordan,D,165000.0,165000.0,2016
239,ORL,Heath,Harrison,M,63000.0,63000.0,2016
240,DAL,Hedges,Matt,D,152000.0,152000.0,2016
241,PHI,Herbers,Fabian,M-F,100000.0,125500.0,2016
242,NE,Herivaux,Zachary,M,62500.0,62500.0,2016
243,DAL,Herman,Ryan,GK,62508.0,62508.0,2016
244,NYCFC,Hernandez,Jason,D,200000.0,210000.0,2016
245,DAL,Hernandez,Moises,D,100000.0,105000.0,2016
246,CLB,Higuain,Federico,M,1175000.0,1175000.0,2016
247,ORL,Higuita,Cristian,M,80000.0,80000.0,2016
248,ORL,Hines,Sebastian,D,150000.0,151250.0,2016
249,NE,Hollinger-Janzen,Femi,F,51500.04,51500.04,2016
250,DAL,Hollingshead,Ryan,M-D,122500.0,122500.0,2016
251,CLB,Hollingsworth,Marshall,M,51499.92,51499.92,2016
252,RSL,Holness,Omar,F,100000.0,123500.0,2016
253,HOU,Horst,David,D,88593.75,91343.75,2016
254,DC,Horton,Charlie,GK,69999.96,76166.63,2016
255,COL,Howard,Tim,GK,2100000.0,2575000.0,2016
256,VAN,Hurtado,Erik,F/M,86091.5,121091.5,2016
257,LA,Husidic,Baggio,M,150000.0,150000.0,2016
258,HOU,Ibeagha,Sebastien,D,62500.0,62500.0,2016
259,DC,Igboananike,Kennedy,F,800000.0,901666.67,2016
260,PHI,Ilsinho,Ilsinho,M,430000.0,478333.33,2016
261,SJ,Imperiale,Andres,D,85000.0,87500.0,2016
262,HOU,Iniguez,Agustin,D,132000.0,132000.0,2016
263,NYCFC,Iraola,Andoni,D,200004.0,200004.0,2016
264,TOR,Irwin,Clint,GK,95625.0,107625.0,2016
265,SEA,Ivanschitz,Andreas,M,250000.0,271250.0,2016
266,MTL,Jackson-Hamel,Anthony,F,63000.0,63000.0,2016
267,VAN,Jacobson,Andrew,M,62500.08,87500.08,2016
268,CLB,Jahn,Adam,F,67500.0,67500.0,2016
269,LA,Jamieson,Bradford,F,63000.0,63000.0,2016
270,DC,Jeffrey,Jared,M,71662.5,77862.5,2016
271,POR,Jewsbury,Jack,M,140000.0,147000.0,2016
272,CLB,Jimenez,Hector,M,105000.0,105000.0,2016
273,NYCFC,Johansen,Eirik,GK,62500.0,62500.0,2016
274,CHI,Johnson,Sean,GK,250000.0,253000.0,2016
275,TOR,Johnson,Will,M,375000.0,395333.33,2016
276,SEA,Jones,Darwin,F,62500.0,68750.0,2016
277,PHI,Jones,Derrick,M,51504.0,57404.0,2016
278,COL,Jones,Jermaine,M,600000.0,650000.0,2016
279,SEA,Jones,Joevin,D,70000.0,76166.67,2016
280,ATL,Jones,Kenwyne,F,62508.0,85841.33,2016
281,PHI,Jones,Matt,GK,75000.0,80625.0,2016
282,KC,Joya,Benjamin,M,51504.0,51504.0,2016
283,ORL,Kaka,,M,6660000.0,7167500.0,2016
284,DC,Kamara,Alhaji,F,51500.04,59750.04,2016
285,NE,Kamara,Kei,F,1000000.0,1000000.0,2016
286,CLB,Kamara,Ola,F,425000.0,457500.0,2016
287,KC,Kann,Alec,GK,63000.0,63000.0,2016
288,CHI,Kappelhof,Johan,D,480000.0,520000.0,2016
289,RSL,Kavita,Phanuel,D,51500.0,51500.0,2016
290,LA,Keane,Robbie,F,3500000.0,3500000.0,2016
291,DC,Kemp,Taylor,D,100000.0,100000.0,2016
292,KC,Kempin,Jonathan,GK,82750.0,82750.0,2016
293,LA,Kennedy,Dan,GK,180000.0,195400.0,2016
294,NYRB,Kljestan,Sacha,M,550000.0,687500.0,2016
295,POR,Klute,Chris,D,86625.0,91921.8,2016
296,NE,Knighton,Brad,GK,86105.25,86105.25,2016
297,NE,Kobayashi,Daigo,M,120000.0,132000.0,2016
298,NE,Koffie,Gershon,M,250000.0,261000.0,2016
299,POR,Konopka,Chris,GK,62499.96,64999.96,2016
300,DC,Korb,Chris,D,108900.0,116379.83,2016
301,NE,Kouassi,Xavier,M,840000.0,890541.75,2016
302,SEA,Kovar,Aaron,M,63000.0,63200.0,2016
303,PHI,Kratz,Kevin,M,62508.0,76758.0,2016
304,MTL,Kronberg,Eric,GK,145200.0,145200.0,2016
305,VAN,Kudo,Masato,F,310000.0,370000.0,2016
306,VAN,Laba,Matias,M,560000.0,720500.0,2016
307,CHI,LaBrocca,Nick,M,110000.0,110000.0,2016
308,NYRB,Lade,Connor,D,62500.0,65312.5,2016
309,NYCFC,Lampard,Frank,M,6000000.0,6000000.0,2016
310,CHI,Lampson,Matt,GK,71250.0,76625.0,2016
311,LA,Larentowicz,Jeff,M,175000.0,175000.0,2016
312,ORL,Larin,Cyle,F,135000.0,177000.0,2016
313,ORL,Laryea,Richmond,M,125000.0,154000.0,2016
314,LA,Lassiter,Ariel,F,51500.0,51500.0,2016
315,NYRB,Lawrence,Kemar,D,100000.0,205600.0,2016
316,COL,Le Toux,Sebastien,F-M,300000.0,310228.13,2016
317,MTL,Lefevre,Wandrille,D,63000.0,63000.0,2016
318,SJ,Lenhart,Steven,F,170000.0,179083.33,2016
319,VAN,Levis,Brett,D,62499.96,64999.96,2016
320,DAL,Lizarazo,Carlos,M-F,62508.0,130633.0,2016
321,LA,Lletget,Sebastian,M,110000.0,115500.0,2016
322,SEA,Lodeiro,Nicolas,M,1371428.52,1743428.52,2016
323,NYRB,Long,Aaron,D,51504.0,51504.0,2016
324,NYCFC,Lopez,Mikey,M,51500.0,51500.0,2016
325,HOU,Lovejoy,Rob,M,52500.0,52500.0,2016
326,TOR,Lovitz,Daniel,M,63000.0,63000.0,2016
327,SEA,Lowe,Damion,D,66412.5,77412.5,2016
328,DAL,Loyd,Zach,D,200000.0,221666.67,2016
329,HOU,Lucatero,Christian,M,51500.0,51750.0,2016
330,SEA,Lyon,Charlie,GK,52500.0,52500.0,2016
331,CLB,Mabwati,Cedrick,M,235000.0,263350.0,2016
332,COL,MacMath,Zac,GK,140004.0,140004.0,2016
333,LA,Magee,Mike,M,250000.0,250000.0,2016
334,HOU,Maidana,Cristian,M,223850.0,237600.0,2016
335,MTL,Mallace,Calum,M,100000.0,116250.0,2016
336,DC,Mancini,Andrea,F,82500.0,82500.0,2016
337,MTL,Mancosu,Matteo,F,189000.0,189000.0,2016
338,VAN,Manneh,Kekuta,M-F,127500.0,157000.0,2016
339,TOR,Mannella,Chris,M,63000.0,63000.0,2016
340,,Manning,Anthony,D,52500.0,52500.0,2016
341,HOU,Manotas,Mauro,F,85000.0,85000.0,2016
342,HOU,Mansally,Kenny,D,77500.0,84000.0,2016
343,SEA,Mansaray,Victor,F,62500.0,66000.0,2016
344,KC,Mapp,Justin,M,224070.0,239070.0,2016
345,PHI,Marquez,Richard,D,63000.0,69400.0,2016
346,SEA,Marshall,Chad,D,325000.0,341250.0,2016
347,DC,Martin,Collin,M,75000.0,89166.67,2016
348,CLB,Martinez,Cristian,M,62508.0,67008.0,2016
349,NYCFC,Martinez,Diego,D,135000.0,135000.0,2016
350,RSL,Martinez,Juan Manuel,F,1060000.0,1458666.67,2016
351,NYRB,Martins,Felipe,M,250000.0,280000.0,2016
352,NYCFC,Matarrita,Ronald,D,150000.0,175000.0,2016
353,POR,Mattocks,Darren,F,215000.0,231666.67,2016
354,RSL,Maund,Aaron,D,85000.0,88449.5,2016
355,LA,McBean,Jack,F,62499.96,62499.96,2016
356,ATL,McCann,Chris,M,62508.0,90508.0,2016
357,PHI,McCarthy,John,GK,79000.0,88250.0,2016
358,NYRB,McCarty,Dax,M,400000.0,500000.0,2016
359,NE,McCrary,Jordan,D,62500.0,62500.0,2016
360,POR,McInerney,Jack,F,270000.0,270000.0,2016
361,VAN,McKendry,Ben,M,52500.0,52500.0,2016
362,CHI,McLain,Patrick,GK,72500.0,72500.0,2016
363,NYCFC,McNamara,Thomas,M,73500.0,85000.0,2016
364,NYRB,Meara,Ryan,GK,75246.15,76496.15,2016
365,SEA,Mears,Tyrone,D,175000.0,184000.0,2016
366,KC,Medranda,Jimmy,D,63000.0,63000.0,2016
367,CHI,Meira,Joao,D-M,110000.0,126500.0,2016
368,POR,Melano,Lucas,F,760000.0,980000.0,2016
369,KC,Melia,Tim,GK,150000.0,152500.0,2016
370,NYCFC,Mena,Jefferson,D,220000.0,231400.0,2016
371,LA,Mendiola,Raul,F,62500.0,62500.0,2016
372,NYCFC,Mendoza,Stiven,F,207276.0,207276.0,2016
373,CLB,Meram,Justin,M,175000.0,185000.0,2016
374,SJ,Meredith,Bryan,GK,63000.0,63000.0,2016
375,VAN,Mezquida,Nicolas,M-F,88000.0,88000.0,2016
376,COL,Miller,Eric,D,66412.5,77412.5,2016
377,SEA,Miller,Tyler,GK,62508.0,62508.0,2016
378,DC,Mishu,Luke,D,62500.0,62500.0,2016
379,PHI,Missimo,Cole,M,51500.0,51500.0,2016
380,POOL,Mitchell,Trey,GK,62500.0,62500.0,2016
381,ORL,Molino,Kevin,M,110000.0,121400.0,2016
382,HOU,Monteiro de Lima,Alex,M,152000.0,152000.0,2016
383,TOR,Moor,Drew,D,235000.0,250000.0,2016
384,,Moore,Luke,F,115000.0,137500.0,2016
385,RSL,Morales,Javier,M,590000.0,590000.0,2016
386,VAN,Morales,Pedro,M,1232500.0,1471400.0,2016
387,TOR,Morgan,Ashtone,D,120000.0,132000.0,2016
388,CHI,Morrell,Alex,M,51500.0,51500.0,2016
389,SEA,Morris,Jordan,F,178000.0,190500.0,2016
390,TOR,Morrow,Justin,D,200000.0,216666.67,2016
391,RSL,Movsisyan,Yura,F,200000.0,200000.0,2016
392,RSL,Mulholland,Luke,M,160008.0,160008.0,2016
393,DC,Mullins,Patrick,F,96250.0,126250.0,2016
394,KC,Mustivar,Soni,M,200000.0,200000.0,2016
395,NYRB,Muyl,Alex,F,62500.0,66500.0,2016
396,KC,Myers,Chance,D,200000.0,225000.0,2016
397,CLB,Naess,Nicolai,D,200004.0,207504.0,2016
398,KC,Nagamura,Paulo,M,225000.0,225000.0,2016
399,POR,Nagbe,Darlington,M/F,500000.0,515000.0,2016
400,DC,Neagle,Lamar,M-F,185000.0,187833.33,2016
401,NE,Neumann,Steve,M-F,62500.0,62500.0,2016
402,NE,Nguyen,Lee,M,500000.0,500000.0,2016
403,ORL,Nocerino,Antonio,M,600000.0,650000.0,2016
404,DC,Nyarko,Patrick,F-M,210000.0,225750.0,2016
405,SJ,Nyassi,Sanna,M,135000.0,141250.0,2016
406,ATL,Oblitey Otoo,Jeffrey,M-F,51504.0,51504.0,2016
407,SEA,Ockford,Jimmy,D,63000.0,63000.0,2016
408,MTL,Oduro,Dominic,F,235000.0,235000.0,2016
409,POR,Okugo,Amobi,D-M,300000.0,325000.0,2016
410,RSL,Okwuonu,Boyd,D,66000.0,86000.0,2016
411,RSL,Olave,Jamison,D,215000.0,215000.0,2016
412,KC,Olum,Lawrence,M,105000.0,115000.0,2016
413,MTL,Ontivero,Lucas,M,380000.0,440000.0,2016
414,KC,Opara,Ike,D,125000.0,131250.0,2016
415,DC,Opare,Kofi,D,90000.0,105000.0,2016
416,DAL,Ortiz,Juan Esteban,M,160000.0,204500.0,2016
417,TOR,Osorio,Jonathan,M,166750.0,174570.68,2016
418,NYRB,Ouimette,Karl,D,63000.0,63000.0,2016
419,VAN,Ousted,David,GK,360000.0,378933.33,2016
420,CLB,Pacifici,Matt,GK,51499.92,51499.92,2016
421,KC,Palmer-Brown,Erik,D,65000.0,65500.0,2016
422,DAL,Paparatto,Norberto,D,174999.96,174999.96,2016
423,COL,Pappa,Marco,M,110000.0,110000.0,2016
424,VAN,Parker,Tim,D,66000.0,84750.0,2016
425,CLB,Parkhurst,Michael,D,275000.0,300000.0,2016
426,POR,Peay,Taylor,D,53472.0,53472.0,2016
427,SJ,Pelosi,Marc,M,72000.0,84500.0,2016
428,VAN,Perez,Blas,F,215000.0,225750.0,2016
429,ORL,Perez,Matias,F,250000.0,250000.0,2016
430,NYRB,Perrinelle,Damien,D,140000.0,140000.0,2016
431,KC,Peterson,Jacob,F,137750.0,144625.0,2016
432,COL,Pfeffer,Zach,M,101000.0,101000.0,2016
433,RSL,Phillips,Demar,D,127500.0,135333.33,2016
434,MTL,Piatti,Ignacio,M,425000.0,425000.0,2016
435,NYCFC,Pirlo,Andrea,M,5600000.0,5915690.0,2016
436,DAL,Pitter,Timo,M-F,51504.0,51504.0,2016
437,RSL,Plata,Joao,F,175000.0,175000.0,2016
438,POR,Polk,Ben,F,62500.0,68750.0,2016
439,CHI,Polster,Matt,M,84000.0,99000.0,2016
440,DAL,Pomykal,Paxton,M,51504.0,56504.0,2016
441,PHI,Pontius,Chris,M-F,380000.0,411000.0,2016
442,KC,Porter,Cameron,F,62500.0,69750.0,2016
443,POR,Powell,Alvas,D,95000.0,103700.0,2016
444,COL,Powers,Dillon,M,270000.0,300000.0,2016
445,SJ,Quintero,Alberto,M,169992.0,190717.0,2016
446,ORL,Ramajo,David Mateos,D,420000.0,453333.33,2016
447,COL,Ramirez,Juan Edgardo,M,85000.0,85000.0,2016
448,ORL,Ramos,Rafael,D,96000.0,96000.0,2016
449,CHI,Ramos,Rodrigo,D,80000.0,84000.0,2016
