,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
110,SJ,Cronin,Sam,M,71156.25,119156.25,2012
111,PHI,Cruz,Danny,M,100000.0,106500.0,2012
112,COL,Cummings,Omar,F,81999.96,95999.96,2012
113,PHI,Daniel,Keon,M,55000.0,59410.0,2012
114,POR,Danso,Mamdou,D,82500.0,82500.0,2012
115,VAN,Davidson,Jun Marques,M,67500.0,71136.67,2012
116,HOU,Davis,Brad,M,265000.0,312062.5,2012
117,SJ,Dawkins,Simon,M,50000.0,50000.0,2012
118,DAL,de Guzman,Julian,M,1863996.0,1910746.0,2012
119,LA,DeLaGarza,AJ,D,90000.0,112500.0,2012
120,DC,Deleon,Nick,M,44000.0,79000.0,2012
121,CHV,Delgado,Marco,M,44000.0,46500.0,2012
122,VAN,DeMerit,Jay,D,300000.0,350000.0,2012
123,HOU,Deric,Tyler,GK,44100.0,44100.0,2012
124,DC,DeRosario,Dwayne,M,617857.2,663190.53,2012
125,MTL,Di Vaio,Marco,F,1000008.0,1937508.0,2012
126,NY,Digao,Rodrigo,D,90000.0,90000.0,2012
127,POR,Dike,Bright,F,55000.0,57937.5,2012
128,HOU,Dixon,Alex,M,47250.0,52250.0,2012
129,LA,Donovan,Landon,F,2400000.0,2400000.0,2012
130,DC,Dudar,Emiliano,D,225000.0,238333.33,2012
131,CLB,Duka,Dilaver,M,110000.0,243000.0,2012
132,TOR,Dunfield,Terry,M,86000.0,86000.0,2012
133,LA,Dunivant,Todd,D,140000.0,146750.0,2012
134,SEA,Duran,Andrew,D,33750.0,33750.0,2012
135,KC,Dwyer,Dom,F,60000.0,72500.0,2012
136,DC,Dykstra,Andrew,GK,44004.0,44004.0,2012
137,TOR,Eckersley,Richard,D,210000.0,390000.0,2012
138,KC,Ellis,Kevin,D,44000.0,44750.0,2012
139,TOR,Emory,Logan,D,44000.0,44000.0,2012
140,RSL,Espindola,Fabian,F,125000.0,125000.0,2012
141,KC,Espinoza,Roger,M,125000.0,158750.0,2012
142,SEA,Estrada,David,F,44000.0,44000.0,2012
143,SEA,Evans,Brad,F,145475.0,159225.0,2012
144,NE,Fagundez,Diego,F,55000.0,56000.0,2012
145,PHI,Farfan,Gabriel,M,46200.0,46200.0,2012
146,PHI,Farfan,Michael,M,57200.0,94700.0,2012
147,NE,Feilhaber,Benny,M,400000.0,446000.0,2012
148,CHI,Fernandez,Alvaro,M,300000.0,366666.67,2012
149,RSL,Fernandez,Eduardo,GK,33750.0,33750.0,2012
150,MTL,Ferrari,Matteo,D,130000.0,185475.0,2012
151,DAL,Ferreira,David,M-F,600000.0,705000.0,2012
152,CLB,Finlay,Ethan,F,44000.0,59000.0,2012
153,SEA,Ford,Josh,GK,44000.0,44000.0,2012
154,CHI,Franco,Guillermo,F,174000.0,174000.0,2012
155,LA,Franklin,Sean,D,205000.0,228333.33,2012
156,COL,Freeman,Hunter,D,105000.0,110792.5,2012
157,TOR,Frei,Stefan,GK,120000.0,175000.0,2012
158,CHI,Friedrich,Arne,D,175000.0,230833.33,2012
159,TOR,Frings,Torsten,M,2000000.0,2413666.67,2012
160,POR,Fucito,Michael,MF,44100.0,44100.0,2012
161,PHI,Gaddis,Raymon,D,33750.0,33750.0,2012
162,HOU,Garcia,Oscar,F,120000.0,151250.0,2012
163,LA,Garcia,Rafael,M,33750.0,33750.0,2012
164,MTL,Gardner,Joshua,M,54120.0,54120.0,2012
165,CHI,Gargan,Daniel,M,88000.0,88000.0,2012
166,SJ,Garza,Sam,M,65000.0,91500.0,2012
167,NY,Gaudette,Bill,GK,60000.0,63255.0,2012
168,LA,Gaul,Bryan,F,33750.0,33750.0,2012
169,CLB,Gaven,Eddie,M-F,190000.0,195000.0,2012
170,NE,Gavin,Blair,M,60000.0,80000.0,2012
171,CLB,Gehrig,Eric,M,44000.0,44000.0,2012
172,CLB,George,Kevan,M,33750.0,33750.0,2012
173,CHI,Gibbs,Cory,D,165000.0,165000.0,2012
174,RSL,Gil,Luis,M,101531.0,196614.33,2012
175,SJ,Gjertsen,Joey,M,85000.0,93625.0,2012
176,POR,Gleeson,Jake,GK,62500.0,66125.78,2012
177,PHI,Gomez,Gabriel,M,275000.0,294702.5,2012
178,DAL,Goncalves,Jackson,D,120000.0,141375.0,2012
179,SEA,Gonzalez,Leonardo,D,125000.0,125000.0,2012
180,LA,Gonzalez,Omar,D,180000.0,257000.0,2012
181,SJ,Gordon,Alan,F,110000.0,120000.0,2012
182,RSL,Grabavoy,Ned,M,120000.0,126666.67,2012
183,CHI,Grazzini,Sebastian,M,50400.0,50400.0,2012
184,CLB,Grossman,Cole,M,44100.0,44100.0,2012
185,CLB,Gruenebaum,Andy,GK,77000.0,78666.67,2012
186,SEA,Gspurning,Michael,GK,200000.0,275000.0,2012
187,DAL,Guarda,Bruno,M,60000.0,75000.0,2012
188,CHI,Gulley,Kellen,F,55000.0,69000.0,2012
189,SJ,Guvenisik,Sercan,F,90000.0,103333.33,2012
190,NE,Guy,Ryan,F,44100.0,44100.0,2012
191,SEA,Hahnemann,Marcus,GK,60000.0,60000.0,2012
192,HOU,Hainault,Andrew,D,150000.0,163125.0,2012
193,TFC,Hall,Frederick,GK,44004.0,44004.0,2012
194,TOR,Hall,Jeremy,M,100000.0,149000.0,2012
195,HOU,Hall,Tally,GK,120000.0,129375.0,2012
196,DC,Hamid,Bill,GK,70000.0,84750.0,2012
197,TOR,Harden,Ty,D,90000.0,98666.67,2012
198,KC,Harrington,Michael,M-D,125000.0,151833.33,2012
199,VAN,Harris,Atiba,M-F,150000.0,158275.0,2012
200,PHI,Harrison,Chase,GK,44000.04,44000.04,2012
201,DAL,Hartman,Kevin,GK,165000.0,185000.0,2012
202,VAN,Harvey,Jordan,D,100000.0,100000.0,2012
203,TOR,Hassli,Eric,F,550000.0,790000.0,2012
204,DAL,Hedges,Matt,D,44000.0,59000.0,2012
205,KC,Hedrick,Cyprian,M,33756.0,33756.0,2012
206,CLB,Heinemann,Tommy,F,47250.0,47250.0,2012
207,TOR,Henry,Doneil,D,44100.0,45100.0,2012
208,NY,Henry,Thierry,F,5000000.0,5600000.0,2012
209,PHI,Hernandez,Cristhian,M,52500.0,54375.0,2012
210,DAL,Hernandez,Daniel,M-D,75000.0,75000.0,2012
211,SJ,Hernandez,Jason,D,175000.0,175000.0,2012
212,DAL,Hernandez,Moises,D,33756.0,35381.0,2012
213,NY,Hertzog,Corey,F,75000.0,103500.0,2012
214,CLB,Hesmer,William,GK,170000.0,181000.0,2012
215,CLB,Higuain,Federico,M-F,160000.0,324000.0,2012
216,COL,Hill,Kamani,M,44004.0,44004.0,2012
217,PHI,Hoffman,Chandler,F,65000.0,91000.0,2012
218,POR,Hogg,Ian,D,44000.04,44000.04,2012
219,NY,Holgersson,Markus,D,190000.0,190000.0,2012
220,PHI,Hoppenot,Antoine,F,44000.0,44000.0,2012
221,POR,Horst,David,D,65000.0,65000.0,2012
222,CLB,Horton,Aaron,F,55000.0,70500.0,2012
223,SEA,Hurtado,John Kennedy,D,160000.0,161000.0,2012
224,SJ,Hustedt,Jacob,M,33756.0,33756.0,2012
225,SEA,Ianni,Patrick,D,89303.0,89303.0,2012
226,MTL,Iapichino,Dennis,D,102000.0,102000.0,2012
227,DAL,Ihemelu,Ugo,D,190000.0,190000.0,2012
228,NE,Imbongo,Dmitry,F,69999.96,79874.96,2012
229,CHV,Iraheta,Marvin,M,33750.0,33750.0,2012
230,DAL,Jacobson,Andrew,M,87500.0,100000.0,2012
231,DC,Jakovic,Dejan,D,208000.0,228043.0,2012
232,MTL,James,Evan,M,33750.0,33750.0,2012
233,CLB,James,Julius,D,100000.0,100000.0,2012
234,DAL,Jara,Matias,F,60000.0,60000.0,2012
235,CHV,Jazic,Ante,D,117500.0,117500.0,2012
236,POR,Jean-Baptiste,Andrew,D,60000.0,75000.0,2012
237,POR,Jewsbury,Jack,D,180000.0,189750.0,2012
238,LA,Jimenez,Hector,M,44000.0,44000.0,2012
239,SEA,Johansson,Adam,D,175000.0,182833.33,2012
240,DAL,John,George,D,47250.0,47250.0,2012
241,SEA,Johnson,Eddie,F,100000.0,106333.33,2012
242,TOR,Johnson,Ryan,M,137813.0,137813.0,2012
243,CHI,Johnson,Sean,GK,90000.0,123000.0,2012
244,RSL,Johnson,Will,F,243750.0,243750.0,2012
245,LA,Jordan,Bryan,F,55000.0,55000.0,2012
246,PHI,Jordan,Greg,M,44000.0,44000.0,2012
247,KC,Joseph,Peterson,M,44100.0,44100.0,2012
248,CHV,Joseph,Shalrie,M,495000.0,554333.33,2012
249,COL,Joyce,Ian,GK,44004.0,44004.0,2012
250,CHI,Jumper,Hunter,D,33750.0,33750.0,2012
251,LA,Juninho,,M,50000.0,65625.0,2012
252,KC,Kamara,Kei,F,210000.0,212500.0,2012
253,HOU,Kandji,Macoumba,F,135000.0,162988.37,2012
254,POR,Kawulok,Ryan,M,33750.0,33750.0,2012
255,LA,Keane,Robbie,F,2917241.0,3417242.75,2012
256,LA,Keat,Daniel,M,46200.0,68700.0,2012
257,NY,Keel,Stephen,D,65000.0,65000.0,2012
258,KC,Kempin,Jonathan,GK,46500.0,53583.33,2012
259,CHV,Kennedy,Dan,GK,175000.0,175000.0,2012
260,POR,Kimura,Kosuke,D,71466.0,71466.0,2012
261,DC,King,Stephen,M,65000.0,67500.0,2012
262,CHI,Kinney,Steven,D,44100.0,44100.0,2012
263,DC,Kitchen,Perry,D,85500.0,170950.0,2012
264,VAN,Klazura,Greg,D,33750.0,33750.0,2012
265,COL,Klute,Chris,D,33750.0,33750.0,2012
266,VAN,Knighton,Brad,GK,55000.0,55000.0,2012
267,TOR,Kocic,Milos,GK,44100.0,44100.0,2012
268,TOR,Koevermans,Danny,F,1150000.0,1563323.33,2012
269,VAN,Koffie,Gershon,M,90000.0,92500.0,2012
270,PHI,Konopka,Chris,GK,44000.0,44000.0,2012
271,DC,Korb,Chris,D,44100.0,44100.0,2012
272,KC,Kronberg,Eric,GK,69850.0,69850.0,2012
273,CHV,LaBrocca,Nick,M,95288.0,97788.0,2012
274,NY,Lade,Connor,D,33750.0,33750.0,2012
275,PHI,Lahoud,Michael,M,75196.0,84571.0,2012
276,TOR,Lambe,Reggie,M,60000.0,62500.0,2012
277,CLB,Lampson,Matt,GK,44000.0,44000.0,2012
278,COL,Larentowicz,Jeff,D,200000.0,206000.0,2012
279,NY,Le Toux,Sebastian,M,145000.0,169000.0,2012
280,NE,Lechner,Florian,D,44004.0,48104.0,2012
281,DAL,Lee,Alex,D,33756.0,33756.0,2012
282,SJ,Lenhart,Steven,F,180000.0,187500.0,2012
283,DAL,Leyva,Bryan,M,60000.0,75833.33,2012
284,NY,Lindpere,Joel,M,170000.0,195000.0,2012
285,TOR,Lindsay,Nicholas,F,44100.0,45100.0,2012
286,LA,Lopes,David Junior,D,47250.0,47250.0,2012
287,PHI,Lopez,Porfirio,D,120000.0,125087.5,2012
288,DAL,Loyd,Zach,M,73975.0,118600.0,2012
289,DAL,Luna,Ruben,F,60000.0,84791.67,2012
290,CHI,MacDonald,Sherjill,F,360000.0,487125.0,2012
291,PHI,MacMath,Zac,GK,90000.0,135000.0,2012
292,LA,Magee,Mike,F,124135.0,126635.0,2012
293,TOR,Makubuya,Keith,F,44000.0,44000.0,2012
294,MTL,Mallace,Calum,M,44000.0,59000.0,2012
295,RSL,Mansally,Kenny,F,33750.0,35750.0,2012
296,MTL,Mapp,Justin,M,210000.0,218333.33,2012
297,DAL,Marcelin,James,M,44000.04,44000.04,2012
298,KC,Markovic,Neven,D,90000.0,90000.0,2012
299,NY,Marquez,Rafael,D,4600000.0,4600000.0,2012
300,HOU,Marscheider,Erich,GK,33750.0,33750.0,2012
301,CLB,Marshall,Chad,D,310000.0,341250.0,2012
302,COL,Marshall,Tyrone,D,90000.0,93250.0,2012
303,RSL,Martinez,Enzo,M,65000.0,91000.0,2012
304,PHI,Martinez,Josue,F,65000.0,71062.5,2012
305,SEA,Martinez,Mario,M,48000.0,48000.0,2012
306,MTL,Martins,Felipe,M,120000.0,120000.0,2012
307,COL,Mastroeni,Pablo,M-D,240000.0,245000.0,2012
308,VAN,Mattocks,Darren,F,100000.0,192000.0,2012
309,TOR,Maund,Aaron,D,44000.0,59000.0,2012
310,LA,McBean,Jack,F,70000.0,91000.0,2012
311,NE,McCarthy,Stephen,M,51700.0,82950.0,2012
312,NY,McCarty,Dax,M,174375.0,194375.0,2012
313,DC,McDonald,Brandon,M,220000.0,258250.0,2012
314,PHI,McInerney,Jack,F,76000.0,140166.67,2012
315,CHV,McKenzie,Rauwshan,D,44000.0,44000.0,2012
316,CHV,McLain,Patrick,GK,33750.0,33750.0,2012
317,PHI,McLaughlin,James,M,48000.0,57000.0,2012
318,NY,Meara,Ryan,GK,33750.0,33750.0,2012
319,CHV,Melia,Tim,GK,44000.0,44000.0,2012
320,CLB,Mendes,Carlos,D,103084.0,106209.0,2012
321,CLB,Meram,Justin,F,46200.0,70575.0,2012
322,SEA,Meredith,Bryan,GK,33750.0,33750.0,2012
323,LA,Meyer,Tommy,D,44000.0,57750.0,2012
324,VAN,Miller,Kenny,F,1221816.0,1239316.0,2012
325,KC,Miller,Kyle,M,33750.0,33750.0,2012
326,NY,Miller,Roy,M,112495.5,112495.5,2012
327,CHV,Minda,Oswaldo,M,50000.0,68750.0,2012
328,CLB,Miranda,Sebastian,D,135000.0,140000.0,2012
329,CLB,Mirosevic,Milovan,M/F,200000.0,223333.33,2012
330,VAN,Mitchell,Carlyle,D,44100.0,44100.0,2012
331,HOU,Moffat,Adam,M,59535.0,59535.0,2012
332,MTL,Montano,Miguel,F,33750.0,33750.0,2012
333,SEA,Montero,Fredy,F,600000.0,756000.0,2012
334,COL,Moor,Drew,D,200004.0,212004.0,2012
335,RSL,Morales,Javier,M,425000.0,477500.0,2012
336,CHV,Moreno,Alejandro,F,185000.0,195000.0,2012
337,TOR,Morgan,Ashtone,D,44000.0,56000.0,2012
338,SJ,Morrow,Justin,D,102000.0,111562.5,2012
339,POR,Mosquera,Hanyer,D,75000.0,97500.0,2012
340,COL,Mullan,Brian,M,152000.0,160335.0,2012
341,RSL,Muniz,Nico,M,33750.0,35750.0,2012
342,NE,Murray,Tim,GK,44100.0,44100.0,2012
343,POR,Mwanga,Danny,F,250000.0,356250.0,2012
344,KC,Myers,Chance,D-M,86000.0,101666.67,2012
345,KC,Nagamura,Paulo,M,250000.0,255500.0,2012
346,POR,Nagbe,Darlington,M/F,90000.0,226000.0,2012
347,DC,Najar,Andy,M-F,150000.0,180800.0,2012
348,LA,Nakazawa,Kyle,M,51150.0,51150.0,2012
349,VAN,Nanchoff,Michael,M,66000.0,101000.0,2012
350,COL,Nane,Joseph,M,44100.0,44100.0,2012
351,MTL,Neagle,Lamar,M,44000.0,44000.0,2012
352,DC,Neal,Lewis,M,44004.0,47004.0,2012
353,MTL,Nesta,Alessandro,D,180000.0,225000.0,2012
354,SJ,Newton,Evan,GK,33756.0,33756.0,2012
355,NE,Nguyen,Lee,M/F,44000.0,50500.0,2012
356,KC,Nielsen,Jimmy,GK,200000.0,220000.0,2012
357,CHI,Nolly,Jay,GK,78250.0,78250.0,2012
358,LA,Noonan,Pat,F,70000.0,70000.0,2012
359,CHI,Nyarko,Patrick,F,200000.0,219500.0,2012
360,NE,Nyassi,Sainey,M,84000.0,90750.0,2012
361,MTL,Nyassi,Sanna,M,125000.0,132625.0,2012
362,VAN,O'Brien,Andy,D,150000.0,192250.0,2012
363,SEA,Ochoa,Sammy,F,55000.0,57500.0,2012
364,TFC,O'Dea,Darren,D,330000.0,436250.0,2012
365,CHI,Oduro,Dominic,F,106880.0,108880.0,2012
366,PHI,Okugo,Amobi,M,90000.0,173000.0,2012
367,RSL,Olave,Jamison,D,200000.0,250000.0,2012
368,KC,Olum,Lawrence,M/D,44100.0,44100.0,2012
369,COL,O'Neill,Shane,M,44004.0,55504.0,2012
370,SJ,Opara,Ike,D,100000.0,185900.0,2012
371,CLB,O'Rourke,Danny,D,133100.0,145600.0,2012
372,MTL,Ouimette,Karl,D,33750.0,33750.0,2012
373,HOU,Ownby,Brian,M,44000.0,44000.0,2012
374,DC,Pajoy,Lionard,F,180000.0,195000.0,2012
375,CHI,Paladini,Daniel,M,82500.0,86978.25,2012
376,COL,Palguta,Scott,D,63670.0,63670.0,2012
377,POR,Palmer,Lovel,M,85000.0,96250.0,2012
378,NY,Palsson,Victor,M,80000.0,95000.0,2012
379,CHI,Pardo,Pavel,M,250000.0,250000.0,2012
380,SEA,Parke,Jeff,D,185325.0,185325.0,2012
381,CHI,Pause,Logan,M,170000.0,187833.33,2012
382,NY,Pearce,Heath,D,292499.0,301999.0,2012
383,DAL,Perez,Blas,F,285000.0,309250.0,2012
384,LA,Perk,Brian,GK,76000.0,110100.0,2012
385,MTL,Perkins,Troy,GK,190000.0,201833.33,2012
386,DAL,Pertuz,Hernan,D,84000.0,84000.0,2012
387,KC,Peterson,Jacob,F,81000.0,85833.33,2012
388,PHI,Pfeffer,Zach,M,60000.0,70000.0,2012
389,COL,Pickens,Matt,GK,178538.0,181038.0,2012
390,CHI,Pineda,Victor,M,44100.0,50842.42,2012
391,SJ,Pizarro,Cesar,F,33756.0,33756.0,2012
392,TOR,Plata,Joao,F,50000.0,50000.0,2012
393,NE,Polak,Tyler,D,60000.0,73000.0,2012
394,DC,Pontius,Chris,M-F,155000.0,166250.0,2012
395,CHI,Puppo,Federico,F,100000.0,100000.0,2012
396,NE,Purdie,Alec,F,33756.0,33756.0,2012
397,POR,Purdy,Steve,D,44000.0,44000.0,2012
398,NE,Reis,Matt,GK,157000.0,159666.67,2012
399,POR,Renken,Charles,M,33750.0,33750.0,2012
400,CLB,Renteria,Emilio,F,132000.0,133875.0,2012
401,RSL,Reynish,Kyle,GK,66000.0,74304.0,2012
402,LA,Ribeiro Da Silva,Leonardo,D,90000.0,131250.0,2012
403,POR,Richards,Brent,F,62500.0,70867.29,2012
404,VAN,Richards,Dane,M-F,170000.0,181500.0,2012
405,POR,Ricketts,Donovan,GK,250000.0,275000.0,2012
406,CHV,Riley,James,D,120000.0,125750.0,2012
407,RSL,Rimando,Nick,GK,170000.0,178250.0,2012
408,POR,Rincon,Sebastian,F,33750.0,33750.0,2012
409,SJ,Ring,Brad,M,44100.0,44100.0,2012
410,MTL,Rivas,Nelson,D,50000.0,50000.0,2012
411,COL,Rivero,Martin,M,50004.0,50004.0,2012
412,NE,Roach,Michael,F,33756.0,33756.0,2012
413,CHI,Robayo,Rafael,M,100000.0,132500.0,2012
414,TOR,Roberts,Quillan,GK,33750.0,33750.0,2012
415,NY,Robles,Luis,GK,44000.04,46500.04,2012
416,VAN,Robson,Barry,M,439999.92,596499.92,2012
417,VAN,Rochat,Alain,D,170000.0,170000.0,2012
418,DAL,Rodriguez,Carlos,D,55008.0,64383.0,2012
419,CHI,Rolfe,Chris,F,174996.0,198329.33,2012
420,HOU,Rolfe,Colin,F,44000.0,59000.0,2012
421,CHV,Romero,Cesar,F,33750.0,33750.0,2012
422,SEA,Rosales,Mauro,M,200000.0,225000.0,2012
423,SEA,Rose,Andy,M,33756.0,33756.0,2012
424,KC,Rosell,Oriol,M,90000.0,98750.0,2012
425,LA,Rowe,Brian,GK,33750.0,33750.0,2012
426,NE,Rowe,Kelyn,M,75000.0,156000.0,2012
427,DC,Rozeboom,Lance,M,33756.0,33756.0,2012
428,DC,Russell,Robbie,D-M,107000.0,109919.31,2012
429,NY,Ruthven,Tyler,D,33750.0,33750.0,2012
430,KC,Saad,Soony,F,44000.0,44000.0,2012
431,RSL,Saborio,Alvaro,F,350000.0,405625.0,2012
432,VAN,Salgado,Omar,F,90000.0,131868.67,2012
433,DC,Salihi,Hamdi,F,305460.0,487460.0,2012
434,SJ,Salinas,Shea,M,82000.0,87975.08,2012
435,NY,Sam,Lloyd,F,120000.0,140250.0,2012
436,DAL,Sanchez,Richard,GK,44000.0,45000.0,2012
437,DC,Santos,Maicon,F,106400.0,113833.33,2012
438,VAN,Sanvezzo,Camilo,F,200000.0,237500.0,2012
439,KC,Sapong,CJ,F,65000.0,82000.0,2012
440,DC,Saragosa,Marcelo,M,70000.0,74333.33,2012
441,HOU,Sarkodie,Kofi,D,90000.0,135500.0,2012
442,LA,Sarvas,Marcelo,M,135000.0,161875.0,2012
443,,Sassano,Luke,M-D,81000.0,83025.0,2012
444,LA,Saunders,Josh,GK,74545.0,77678.75,2012
445,COL,Schmidt,Luis Eduardo,M-F,120000.0,139458.33,2012
446,CLB,Schoenfeld,Aaron,F,33750.0,33750.0,2012
447,RSL,Schuler,Chris,D,44000.0,44000.0,2012
448,SEA,Scott,Zach,D,46314.0,46314.0,2012
449,DAL,Sealy,Scott,F,50004.0,50004.0,2012
450,SEA,Seamon,Michael,M,33750.0,33750.0,2012
451,RSL,Sebastian,Juan,M,33750.0,33750.0,2012
452,MTL,Sebrango,Eduardo,F,44000.0,44000.0,2012
453,CHI,Segares,Gonzalo,D,210000.0,217750.0,2012
454,DAL,Seitz,Chris,GK,75000.0,75000.0,2012
